file	beg	end	text	speaker
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	0.8	1.149	Come	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.159	1.379	from	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.389	1.49	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.5	1.879	middle	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.889	1.98	and	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.99	2.22	go	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	2.23	2.819	home	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	2.91	3.819	performing	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	3.829	4.25	woman	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	4.26	4.36	in	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	4.369	4.38	a	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	4.389	5.17	calabash	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	5.179	5.539	haste	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	5.55	5.82	to	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	5.829	6.36	display	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	6.369	6.489	and	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	6.5	6.8	all	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	6.809	7.539	plum	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	7.769	8.51	passing	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.52	8.8	along	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.81	8.899	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.909	9.1	way	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	9.109	9.25	of	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	9.26	9.779	seamless	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	9.789	10.38	parlors,	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	10.39	11.06	pastures,	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	11.069	11.55	plates	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	11.56	11.67	in	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	11.68	12.279	flight	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	12.739	13.0	to	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.01	13.26	day	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.27	13.72	becomes	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.729	13.8	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.81	14.159	day	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	14.17	14.35	his	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	14.359	15.029	goldfish	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	15.039	15.579	thinking	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	15.59	16.459	stands	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	17.03	17.459	among	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	17.469	18.209	which	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	18.219	18.7	dial	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	18.709	18.79	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	18.799	19.27	last	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	19.28	19.379	of	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	19.389	19.459	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	19.469	20.09	food	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	20.319	21.1	fuel	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	21.11	21.27	or	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	21.28	21.44	its	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	21.45	21.86	night	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	21.87	22.54	which	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	22.79	23.309	thanks	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	23.319	23.42	for	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	23.43	23.459	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	23.469	24.02	money	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	24.549	24.659	in	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	24.67	24.76	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	24.77	25.42	park.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	25.61	25.809	The	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	25.819	26.379	rose	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	26.389	26.84	stood	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	26.85	26.93	to	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	26.94	27.659	land,	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	27.76	28.36	found	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	28.37	28.459	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	28.469	28.739	cow	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	28.75	28.85	of	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	28.86	28.93	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	28.94	29.26	world	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	29.27	29.319	in	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	29.329	29.459	its	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	29.469	30.229	caves.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	30.459	30.469	A	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	30.479	31.19	guava	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	31.219	31.739	wood	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	32.24	33.299	bombings	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	33.779	34.06	two	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	34.069	34.58	moments.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	34.59	35.27	Just	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	35.569	35.75	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	35.759	36.22	second	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	36.229	36.869	takes	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	36.88	36.889	a	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	36.9	37.119	safe	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	37.13	37.84	lock	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	37.849	38.25	street	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	38.259	38.349	of	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	38.36	38.639	Red	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	38.65	39.4	Silk.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	39.549	39.779	But	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	39.79	39.88	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	39.889	40.259	term	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	40.27	40.33	of	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	40.34	40.43	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	40.439	40.799	world	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	40.81	40.93	is	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	40.939	41.18	right	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	41.189	41.889	away.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	42.34	42.93	Remember	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	42.939	43.169	that	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	43.18	43.779	firehouse	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	43.79	44.099	angle	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	44.11	44.45	closed	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	44.459	44.729	against	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	44.74	44.909	my	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	44.919	45.659	chimes	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	45.669	46.45	drilled	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	47.139	47.34	and	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	47.349	47.36	a	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	47.369	47.77	bleak	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	47.779	48.04	light	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	48.049	48.15	on	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	48.159	48.2	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	48.209	48.549	matter	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	48.56	48.639	is	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	48.65	48.72	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	48.729	49.29	matter	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	49.569	50.24	double	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	50.63	51.2	tomorrow.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	51.209	51.33	The	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	51.34	51.779	raisins	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	51.79	51.99	will	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	52.0	52.119	be	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	52.13	52.459	making	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	52.47	52.61	their	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	52.619	53.389	turns.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	53.4	53.459	I	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	53.47	53.659	am	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	53.669	54.0	merely	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	54.009	54.119	to	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	54.13	54.63	maintain	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	54.639	54.72	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	54.729	55.139	lead	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	55.15	55.659	here.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	55.669	55.68	A	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	55.689	56.369	hopeless	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	56.38	56.86	handle	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	56.869	57.069	for	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	57.08	57.36	all	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	57.369	58.08	takers.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	58.09	58.319	How	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	58.33	58.439	to	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	58.45	58.759	find	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	58.77	58.9	where	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	58.909	59.0	the	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	59.009	59.36	scent	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	59.369	59.68	comes	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	59.689	60.279	loose.	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	60.29	60.83	Birds	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	60.84	61.119	hop	spk_0
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	61.13	61.36	over	spk_0
