file	beg	end	text	speaker
PhillyTalks10_Complete-Reading_03-01-99_UPenn	0.46	1.21	Texture,	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	1.22	2.5	flowers	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	2.579	3.17	troubled	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	3.18	3.91	surface	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	3.92	4.539	foil	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	4.55	4.69	for	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	4.699	5.389	moods	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	5.4	5.969	before	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	5.98	6.059	the	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	6.07	6.55	drop	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	6.559	6.71	to	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	6.719	7.36	darken	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	7.369	7.67	it.	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	10.85	11.72	Employment	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	11.729	12.17	feigned	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	12.18	13.029	identity.	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	13.05	13.42	His	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	13.43	13.88	second	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	13.89	14.369	nature	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	14.38	15.01	jacket,	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	15.81	16.319	small	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	16.329	16.959	light	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	16.989	17.329	to	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	17.34	17.86	see	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	17.87	18.159	and	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	18.17	18.879	canvas	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	18.889	19.719	tunnel	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	19.729	20.62	barred	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	20.629	21.44	careen	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	24.26	25.0	inflicted	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	25.01	26.09	benefactor	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	26.1	26.61	claimed	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	26.62	26.76	the	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	26.77	27.1	wind	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	27.11	27.319	that	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	27.329	27.78	brushed	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	27.79	27.879	the	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	27.889	28.68	canvas	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	30.09	30.26	at	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	30.27	30.77	stake.	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	30.78	30.79	A	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	30.799	31.969	replication	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	32.099	32.81	slashing	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	32.819	33.369	strokes	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	33.38	33.93	devoid	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	33.939	34.09	of	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	34.099	34.81	testament	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	39.38	39.939	walnut	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	39.95	40.49	panel	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	40.5	40.61	in	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	40.619	40.77	the	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	40.779	41.15	hill	spk_0
PhillyTalks10_Complete-Reading_03-01-99_UPenn	41.159	41.729	succumb	spk_0
