file	beg	end	text	speaker
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.18	0.33	And	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.34	0.509	her	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.519	1.07	incredible	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	1.08	1.47	need,	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	2.599	2.96	which	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	2.97	3.059	is	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.069	3.41	ours,	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.42	3.7	which	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.71	3.779	is	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.789	4.769	ourselves.	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.13	5.429	This	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.44	5.639	is	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.65	5.67	our	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.679	6.639	jubilation,	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.099	7.78	exalted	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.789	7.929	and	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.94	8.039	as	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	8.05	8.779	old	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	8.81	9.039	as	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	9.05	9.329	that	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	9.34	10.35	truthfulness	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	10.359	10.68	which	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	10.699	11.149	illuminous	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	11.17	11.42	speaks	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.17	14.439	like	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.449	14.55	the	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.56	14.84	wind	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.85	14.89	in	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.899	15.0	the	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.01	15.699	trees	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.71	15.789	and	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.8	15.92	the	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.93	16.53	bells	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	16.54	16.559	of	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	16.569	16.67	the	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	16.68	17.459	procession,	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	18.37	18.629	how	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	18.639	18.95	like	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	18.959	18.989	the	spk_0
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	19.0	19.62	areas	spk_0
