file	beg	end	text
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	0.52	1.16	Fourth
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	1.16	1.68	disclaimer.
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	2.34	3.02	From
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	3.02	3.16	the
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	3.16	3.5	gaming
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	3.5	3.94	table
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	3.94	4.16	to
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	4.16	4.28	the
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	4.28	4.58	early
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	4.58	5.02	opener,
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	5.3	5.6	the
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	5.6	5.92	risk
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	5.92	6.16	of
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	6.16	6.46	needle
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	6.46	6.84	stick
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	6.84	7.16	not
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	7.16	7.66	obvious
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	7.66	7.86	with
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	7.86	7.98	the
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	7.98	8.3	first
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	8.3	8.96	mescal,
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	9.32	9.62	those
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	9.62	9.96	sex
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	9.96	10.34	traps
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	10.34	10.8	skirt
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	10.8	11.08	the
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	11.08	11.42	dance
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	11.42	11.78	floor
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	11.78	12.2	and
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	12.2	12.58	eye
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	12.58	12.92	its
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	12.92	13.24	centre,
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	13.72	14.08	a
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	14.08	14.4	lavender
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	14.4	15.0	swirl
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	15.0	15.58	opaque
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	15.58	15.92	with
