file	beg	end	text
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	0.0	1.12	A
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	1.12	1.4	big
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	1.4	2.12	evergreen
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	2.12	2.54	tree
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	2.54	3.22	stands
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	3.22	3.66	outside
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	3.66	4.08	my
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	4.08	4.58	window.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	5.319999999999999	5.8	Its
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	5.8	6.3	roots
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	6.3	7.0	mumble
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	7.0	7.36	under
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	7.36	7.56	the
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	7.56	8.06	surface.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	8.9	9.86	A
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	9.86	10.2	long
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	10.2	10.9	concrete
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	10.9	11.58	divider,
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	12.32	12.62	steps
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	12.62	13.1	three
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	13.1	13.3	at
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	13.3	13.42	a
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	13.42	13.8	time,
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	14.78	15.12	sky
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	15.12	15.66	cloudy
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	15.66	15.96	and
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	15.96	16.36	heavy,
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	17.259999999999998	17.74	squeezing
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	17.74	18.14	a
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	18.14	18.6	thin
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	18.6	19.04	layer
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	19.04	19.32	of
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	19.32	19.78	light
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	19.78	20.4	against
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	20.4	20.7	the
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	20.7	21.06	city.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	21.64	22.6	The
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	22.6	23.0	first
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	23.0	23.56	red
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	23.56	24.18	leaves
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	24.18	24.66	of
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	24.66	24.82	an
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	24.82	25.38	otherwise
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	25.38	26.32	green
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	26.32	27.26	shrub.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	29.340000000000003	30.26	The
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	30.26	30.66	sisters
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	30.66	31.22	are
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	31.22	31.52	gone
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	31.52	31.8	from
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	31.8	31.98	the
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	31.98	32.7	convent.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	33.32	34.24	The
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	34.24	34.72	dancers
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	34.72	35.5	are
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	35.5	35.8	gone
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	35.8	36.06	from
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	36.06	36.26	the
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	36.26	36.62	hill.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	37.72	38.48	Morning
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	38.48	39.32	has
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	39.32	39.62	come
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	39.62	39.82	to
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	39.82	40.08	its
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	40.08	40.52	noon.
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	42.16	42.62	The
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	42.62	42.98	hide
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	42.98	43.22	of
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	43.22	43.34	the
