file	beg	end	text
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.0	0.42	He
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.42	0.66	had
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.66	0.82	a
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.82	1.38	lousy
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	1.38	1.72	temper,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	1.76	2.34	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	2.34	2.54	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	2.54	2.9	never,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	3.06	3.6	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	3.6	3.86	guess
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	3.86	4.04	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.04	4.36	never
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.36	4.64	will
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.64	4.88	get
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.88	5.1	rid
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.1	5.24	of
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.24	5.46	that
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.46	5.9	secret
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.9	6.3	self
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	6.3	6.92	-protection
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	6.92	7.16	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	7.16	7.48	learned
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	7.48	7.76	then.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	8.340000000000003	8.9	They
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	8.9	9.18	both
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	9.18	9.38	were
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	9.38	9.8	fighters,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	10.14	10.44	my
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	10.44	10.68	mother
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	10.68	10.88	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	10.88	11.24	father.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	11.56	12.12	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.12	12.46	remember
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.46	12.7	him
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.7	13.02	pulling
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	13.02	13.22	the
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	13.22	13.94	tablecloth
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	13.94	14.16	off
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	14.16	14.32	the
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	14.32	14.62	table
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	14.62	14.86	when
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	14.86	15.02	his
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	15.02	15.42	breakfast
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	15.42	15.8	didn't
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	15.8	16.02	suit
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	16.02	16.18	him.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	16.38	16.52	What
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	16.52	16.64	a
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	16.64	17.06	mess.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	17.72	18.0	And
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	18.0	18.12	the
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	18.12	18.4	time
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	18.4	18.62	she
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	18.62	18.8	threw
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	18.8	18.96	a
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	18.96	19.2	meat
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	19.2	19.64	cleaver
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	19.64	20.02	after
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	20.02	20.2	him
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	20.2	20.3	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	20.3	20.4	it
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	20.4	20.68	stuck
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	20.68	20.88	in
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	20.88	21.0	the
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	21.0	21.26	door
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	21.26	21.6	jam
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	21.6	21.92	inches
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	21.92	22.18	from
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	22.18	22.36	his
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	22.36	22.64	head.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	23.0	23.56	He
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	23.56	24.08	stopped,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	24.32	25.14	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	25.14	25.34	she
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	25.34	25.62	says
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	25.62	25.76	he
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	25.76	26.06	turned
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	26.06	26.48	pale,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	27.0	27.46	but
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	27.46	27.58	he
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	27.58	28.02	left.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	28.54	29.04	Time
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	29.04	29.24	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	29.24	29.5	again
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	29.5	29.7	he
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	29.7	30.06	left,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	30.14	30.82	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	30.82	30.98	when
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	30.98	31.1	he
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	31.1	31.38	came
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	31.38	31.86	back,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	32.08	32.32	it's
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	32.32	32.56	called
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	32.56	32.88	coming
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	32.88	33.2	back
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	33.2	33.56	home.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	34.36	34.62	After
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	34.62	34.82	a
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	34.82	35.0	few
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	35.0	35.48	months
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	35.48	35.64	or
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	35.64	35.94	whatever
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	35.94	36.34	time,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	36.68	37.16	they'd
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	37.16	37.28	get
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	37.28	37.62	along
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	37.62	37.94	until
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	37.94	38.14	they
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	38.14	38.54	didn't.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	39.2	39.76	We
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	39.76	40.02	moved
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	40.02	40.24	all
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	40.24	40.52	over
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	40.52	41.02	Texas,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	41.54	42.0	never
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	42.0	42.28	more
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	42.28	42.46	than
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	42.46	42.78	six
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	42.78	43.12	months
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	43.12	43.32	in
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	43.32	43.38	a
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	43.38	43.7	place.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	43.7	44.2	Usually
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	44.2	44.38	it
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	44.38	44.52	was
