file	beg	end	text
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	0.0	0.68	keeping
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	0.68	1.1	in
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	1.1	1.4	the
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	1.4	1.78	sheep
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	1.78	2.18	or
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	2.18	2.52	keeping
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	2.52	2.82	the
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	2.82	3.18	sheep
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	3.18	3.56	out
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	3.56	3.74	of
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	3.74	3.86	the
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	3.86	4.24	field
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	4.24	4.52	that
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	4.52	4.78	was
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	4.78	5.16	not
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	5.16	5.82	the
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	5.82	6.24	appointed
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	6.24	6.88	pasture.
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	8.700000000000001	9.38	The
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	9.38	9.84	deliberate
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	9.84	10.6	spacing
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	10.6	10.92	of
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	10.92	11.04	the
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	11.04	11.38	fence
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	11.38	11.74	post
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	11.74	12.24	was
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	12.24	12.44	as
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	12.44	12.78	plain
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	12.78	13.12	as
