file	beg	end	text
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	0.0	1.26	with
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.26	1.48	one
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.48	1.76	hand
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.76	1.9	on
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.9	2.04	your
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.04	2.4	back
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.4	2.86	and
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.86	3.14	another
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.14	3.38	in
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.38	3.5	a
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.5	3.78	tunnel,
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.18	4.66	passing
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.66	4.96	through
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.96	5.48	invokes
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	5.48	6.1	caverns
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.1	6.3	and
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.3	6.74	conscious
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.74	7.24	faults,
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	7.48	7.96	inadequately
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	7.96	8.24	humble
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.24	8.62	taken
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.62	8.84	to
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.84	9.26	freefall
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.26	9.48	and
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.48	9.72	firmly
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.72	10.3	abandoned
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	10.3	10.52	in
