file	beg	end	text
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	0.0	0.9	brand
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	0.9	1.32	new
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	1.32	1.78	window
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	1.78	2.52	shade.
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	3.14	3.86	This
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	3.86	3.98	is
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	3.98	4.1	the
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	4.1	4.42	second
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	4.42	4.6	in
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	4.6	4.88	that
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	4.88	5.12	group.
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	6.6	7.4	A
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	7.4	7.6	young
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	7.6	8.06	man
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	8.06	8.6	wearing
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	8.6	8.8	a
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	8.8	9.08	loose
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	9.08	9.62	jacket
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	9.62	9.86	of
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	9.86	10.14	light
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	10.14	10.68	brown
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	10.68	11.24	with
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	11.24	11.38	a
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	11.38	11.64	yellow
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	11.64	12.2	muffler
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	12.2	12.56	tied
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	12.56	13.1	loosely
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	13.1	13.48	about
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	13.48	13.84	his
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	13.84	14.2	throat
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	14.2	15.0	is
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	15.0	15.36	singing
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	15.36	15.94	loudly
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	15.94	16.28	to
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	16.28	16.8	himself
Reznikoff_Charles_Complete-Recording_St-Marks-Poetry-Project_NYC_1972	16.8	17.54	a
