file	beg	end	text
PhillyTalks5_Complete-Recording_03-03-98_UPenn	0.0	0.38	all
PhillyTalks5_Complete-Recording_03-03-98_UPenn	0.38	0.58	the
PhillyTalks5_Complete-Recording_03-03-98_UPenn	0.58	1.0	texts
PhillyTalks5_Complete-Recording_03-03-98_UPenn	1.0	1.22	in
PhillyTalks5_Complete-Recording_03-03-98_UPenn	1.22	1.3	the
PhillyTalks5_Complete-Recording_03-03-98_UPenn	1.3	1.6	book
PhillyTalks5_Complete-Recording_03-03-98_UPenn	1.6	2.08	somehow
PhillyTalks5_Complete-Recording_03-03-98_UPenn	2.08	3.08	took
PhillyTalks5_Complete-Recording_03-03-98_UPenn	3.08	3.68	place
PhillyTalks5_Complete-Recording_03-03-98_UPenn	3.68	4.44	in
PhillyTalks5_Complete-Recording_03-03-98_UPenn	4.44	5.04	a
PhillyTalks5_Complete-Recording_03-03-98_UPenn	5.04	5.4	space
PhillyTalks5_Complete-Recording_03-03-98_UPenn	5.4	5.7	that
PhillyTalks5_Complete-Recording_03-03-98_UPenn	5.7	5.84	he
PhillyTalks5_Complete-Recording_03-03-98_UPenn	5.84	6.32	defined
PhillyTalks5_Complete-Recording_03-03-98_UPenn	6.32	6.52	as
PhillyTalks5_Complete-Recording_03-03-98_UPenn	6.52	6.64	the
PhillyTalks5_Complete-Recording_03-03-98_UPenn	6.64	6.82	Middle
PhillyTalks5_Complete-Recording_03-03-98_UPenn	6.82	7.18	East.
PhillyTalks5_Complete-Recording_03-03-98_UPenn	7.48	8.12	And
PhillyTalks5_Complete-Recording_03-03-98_UPenn	8.12	8.38	in
PhillyTalks5_Complete-Recording_03-03-98_UPenn	8.38	8.72	fact,
PhillyTalks5_Complete-Recording_03-03-98_UPenn	8.98	9.28	many
PhillyTalks5_Complete-Recording_03-03-98_UPenn	9.28	9.42	of
PhillyTalks5_Complete-Recording_03-03-98_UPenn	9.42	9.56	them
PhillyTalks5_Complete-Recording_03-03-98_UPenn	9.56	9.98	really
PhillyTalks5_Complete-Recording_03-03-98_UPenn	9.98	10.66	didn't
PhillyTalks5_Complete-Recording_03-03-98_UPenn	10.66	10.94	or
PhillyTalks5_Complete-Recording_03-03-98_UPenn	10.94	11.42	don't
PhillyTalks5_Complete-Recording_03-03-98_UPenn	11.42	12.14	in
PhillyTalks5_Complete-Recording_03-03-98_UPenn	12.14	12.34	a
PhillyTalks5_Complete-Recording_03-03-98_UPenn	12.34	13.14	mental
PhillyTalks5_Complete-Recording_03-03-98_UPenn	13.14	13.9	space
PhillyTalks5_Complete-Recording_03-03-98_UPenn	13.9	14.18	or
PhillyTalks5_Complete-Recording_03-03-98_UPenn	14.18	14.34	even
PhillyTalks5_Complete-Recording_03-03-98_UPenn	14.34	14.48	in
PhillyTalks5_Complete-Recording_03-03-98_UPenn	14.48	14.58	a
PhillyTalks5_Complete-Recording_03-03-98_UPenn	14.58	14.9	physical
PhillyTalks5_Complete-Recording_03-03-98_UPenn	14.9	15.46	space.
PhillyTalks5_Complete-Recording_03-03-98_UPenn	15.76	16.42	And
PhillyTalks5_Complete-Recording_03-03-98_UPenn	16.42	16.94	part
PhillyTalks5_Complete-Recording_03-03-98_UPenn	16.94	17.12	of
PhillyTalks5_Complete-Recording_03-03-98_UPenn	17.12	17.76	what
PhillyTalks5_Complete-Recording_03-03-98_UPenn	17.76	18.12	I
PhillyTalks5_Complete-Recording_03-03-98_UPenn	18.12	18.32	was
PhillyTalks5_Complete-Recording_03-03-98_UPenn	18.32	18.58	up
PhillyTalks5_Complete-Recording_03-03-98_UPenn	18.58	18.8	to
PhillyTalks5_Complete-Recording_03-03-98_UPenn	18.8	19.12	there
PhillyTalks5_Complete-Recording_03-03-98_UPenn	19.12	19.62	was
PhillyTalks5_Complete-Recording_03-03-98_UPenn	19.62	20.28	to
PhillyTalks5_Complete-Recording_03-03-98_UPenn	20.28	25.2	include
PhillyTalks5_Complete-Recording_03-03-98_UPenn	25.2	26.14	the
PhillyTalks5_Complete-Recording_03-03-98_UPenn	26.14	26.52	sense
PhillyTalks5_Complete-Recording_03-03-98_UPenn	26.52	26.74	of
PhillyTalks5_Complete-Recording_03-03-98_UPenn	26.74	26.96	those
PhillyTalks5_Complete-Recording_03-03-98_UPenn	26.96	27.56	spaces
PhillyTalks5_Complete-Recording_03-03-98_UPenn	27.56	28.32	in
PhillyTalks5_Complete-Recording_03-03-98_UPenn	28.32	28.7	wherever
PhillyTalks5_Complete-Recording_03-03-98_UPenn	28.7	29.04	I
PhillyTalks5_Complete-Recording_03-03-98_UPenn	29.04	29.5	was.
PhillyTalks5_Complete-Recording_03-03-98_UPenn	30.0	30.56	And
PhillyTalks5_Complete-Recording_03-03-98_UPenn	30.56	30.72	this
PhillyTalks5_Complete-Recording_03-03-98_UPenn	30.72	30.84	is
PhillyTalks5_Complete-Recording_03-03-98_UPenn	30.84	31.12	something
PhillyTalks5_Complete-Recording_03-03-98_UPenn	31.12	31.4	that
PhillyTalks5_Complete-Recording_03-03-98_UPenn	31.4	31.84	I've
PhillyTalks5_Complete-Recording_03-03-98_UPenn	31.84	32.06	found
PhillyTalks5_Complete-Recording_03-03-98_UPenn	32.06	32.28	to
PhillyTalks5_Complete-Recording_03-03-98_UPenn	32.28	32.58	be
PhillyTalks5_Complete-Recording_03-03-98_UPenn	32.58	34.12	extremely
PhillyTalks5_Complete-Recording_03-03-98_UPenn	34.12	35.4	difficult
PhillyTalks5_Complete-Recording_03-03-98_UPenn	35.4	35.8	to
PhillyTalks5_Complete-Recording_03-03-98_UPenn	35.8	36.16	do
PhillyTalks5_Complete-Recording_03-03-98_UPenn	36.16	37.1	under,
PhillyTalks5_Complete-Recording_03-03-98_UPenn	37.42	37.9	again,
PhillyTalks5_Complete-Recording_03-03-98_UPenn	38.08	38.44	American
PhillyTalks5_Complete-Recording_03-03-98_UPenn	38.44	39.2	circumstances.
PhillyTalks5_Complete-Recording_03-03-98_UPenn	39.2	39.64	I
PhillyTalks5_Complete-Recording_03-03-98_UPenn	39.64	39.88	find
PhillyTalks5_Complete-Recording_03-03-98_UPenn	39.88	40.12	very
PhillyTalks5_Complete-Recording_03-03-98_UPenn	40.12	40.54	few
PhillyTalks5_Complete-Recording_03-03-98_UPenn	40.54	40.92	writers
PhillyTalks5_Complete-Recording_03-03-98_UPenn	40.92	41.24	who
PhillyTalks5_Complete-Recording_03-03-98_UPenn	41.24	41.42	are
PhillyTalks5_Complete-Recording_03-03-98_UPenn	41.42	41.76	able
PhillyTalks5_Complete-Recording_03-03-98_UPenn	41.76	42.0	to
PhillyTalks5_Complete-Recording_03-03-98_UPenn	42.0	42.16	do
