file	beg	end	text
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	0.0	0.44	Moving
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	0.44	0.9	forward
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	0.9	1.24	and
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	1.24	1.6	across.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	3.060000000000001	3.78	My
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	3.78	4.22	brain
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	4.22	4.64	cells
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	4.64	4.96	are
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	4.96	5.46	crispy
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	5.46	5.88	tonight.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	7.600000000000001	8.32	Silence.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	10.98	11.7	A
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	11.7	12.12	toolkit.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	12.82	13.52	Write
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	13.52	13.76	about
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	13.76	13.94	it.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	14.18	14.56	The
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	14.56	14.92	words
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	14.92	15.18	come
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	15.18	15.34	with
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	15.34	15.68	letters
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	15.68	16.02	pre
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	16.02	16.52	-inscribed.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	16.82	17.2	The
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	17.2	17.48	letters
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	17.48	17.7	are
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	17.7	18.06	secure
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	18.06	18.28	in
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	18.28	18.4	their
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	18.4	18.96	variously
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	18.96	19.66	circumscribing
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	19.66	20.08	words.
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	20.42	20.82	The
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	20.82	21.12	words
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	21.12	21.54	represent
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	21.54	21.66	a
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	21.66	21.78	kind
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	21.78	21.88	of
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	21.88	22.3	packaged
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	22.3	22.92	application
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	22.92	23.14	of
