file	beg	end	text
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	0.0	0.52	ghosts
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	0.52	0.86	of
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	0.86	1.48	Christmas,
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	1.88	2.0	that
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.0	2.4	hideous
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.4	2.74	ritual
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.74	2.98	of
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.98	3.3	virgin
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	3.3	3.82	birth,
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.04	4.32	a
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.32	4.74	pretense
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.74	4.94	to
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.94	5.26	slaughter
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	5.26	5.82	lambs
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	5.82	6.06	later
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.06	6.26	in
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.26	6.34	the
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.34	6.66	year.
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.9	7.34	Call
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	7.34	7.48	it
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	7.48	7.82	spring,
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	7.98	8.2	call
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.2	8.38	me
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.38	8.72	later,
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.84	9.0	make
