file	beg	end	text
Ashbery-John_Complete-Recording_St-Marks_NY	0.0	0.34	to
Ashbery-John_Complete-Recording_St-Marks_NY	0.34	0.66	fall
Ashbery-John_Complete-Recording_St-Marks_NY	0.66	0.8	at
Ashbery-John_Complete-Recording_St-Marks_NY	0.8	0.96	our
Ashbery-John_Complete-Recording_St-Marks_NY	0.96	1.28	feet
Ashbery-John_Complete-Recording_St-Marks_NY	1.28	1.7	like
Ashbery-John_Complete-Recording_St-Marks_NY	1.7	2.42	crocuses.
Ashbery-John_Complete-Recording_St-Marks_NY	3.06	3.74	All
Ashbery-John_Complete-Recording_St-Marks_NY	3.74	3.88	of
Ashbery-John_Complete-Recording_St-Marks_NY	3.88	4.04	our
Ashbery-John_Complete-Recording_St-Marks_NY	4.04	4.5	lives
Ashbery-John_Complete-Recording_St-Marks_NY	4.5	4.98	is
Ashbery-John_Complete-Recording_St-Marks_NY	4.98	5.16	a
Ashbery-John_Complete-Recording_St-Marks_NY	5.16	5.6	rebus
Ashbery-John_Complete-Recording_St-Marks_NY	5.6	6.28	of
Ashbery-John_Complete-Recording_St-Marks_NY	6.28	6.54	little
Ashbery-John_Complete-Recording_St-Marks_NY	6.54	6.88	wooden
Ashbery-John_Complete-Recording_St-Marks_NY	6.88	7.5	animals
Ashbery-John_Complete-Recording_St-Marks_NY	7.5	8.24	painted
Ashbery-John_Complete-Recording_St-Marks_NY	8.24	8.82	shy,
Ashbery-John_Complete-Recording_St-Marks_NY	9.1	9.44	terrific
Ashbery-John_Complete-Recording_St-Marks_NY	9.44	9.96	colors,
Ashbery-John_Complete-Recording_St-Marks_NY	10.36	11.14	magnificent
Ashbery-John_Complete-Recording_St-Marks_NY	11.14	11.5	and
Ashbery-John_Complete-Recording_St-Marks_NY	11.5	12.06	horrible,
Ashbery-John_Complete-Recording_St-Marks_NY	12.46	12.9	close
Ashbery-John_Complete-Recording_St-Marks_NY	12.9	13.38	together.
Ashbery-John_Complete-Recording_St-Marks_NY	13.76	14.38	The
Ashbery-John_Complete-Recording_St-Marks_NY	14.38	14.72	message
Ashbery-John_Complete-Recording_St-Marks_NY	14.72	14.98	is
Ashbery-John_Complete-Recording_St-Marks_NY	14.98	15.32	learned
Ashbery-John_Complete-Recording_St-Marks_NY	15.32	15.5	the
Ashbery-John_Complete-Recording_St-Marks_NY	15.5	15.66	way
Ashbery-John_Complete-Recording_St-Marks_NY	15.66	16.04	light
Ashbery-John_Complete-Recording_St-Marks_NY	16.04	16.58	at
Ashbery-John_Complete-Recording_St-Marks_NY	16.58	16.7	the
Ashbery-John_Complete-Recording_St-Marks_NY	16.7	16.9	edge
Ashbery-John_Complete-Recording_St-Marks_NY	16.9	17.04	of
Ashbery-John_Complete-Recording_St-Marks_NY	17.04	17.16	a
Ashbery-John_Complete-Recording_St-Marks_NY	17.16	17.46	beach
Ashbery-John_Complete-Recording_St-Marks_NY	17.46	17.64	in
Ashbery-John_Complete-Recording_St-Marks_NY	17.64	17.94	autumn
Ashbery-John_Complete-Recording_St-Marks_NY	17.94	18.36	is
Ashbery-John_Complete-Recording_St-Marks_NY	18.36	18.74	learned.
Ashbery-John_Complete-Recording_St-Marks_NY	19.22	19.72	The
Ashbery-John_Complete-Recording_St-Marks_NY	19.72	20.1	seasons
Ashbery-John_Complete-Recording_St-Marks_NY	20.1	20.36	are
Ashbery-John_Complete-Recording_St-Marks_NY	20.36	21.38	superimposed.
Ashbery-John_Complete-Recording_St-Marks_NY	21.74	22.38	In
Ashbery-John_Complete-Recording_St-Marks_NY	22.38	22.52	New
Ashbery-John_Complete-Recording_St-Marks_NY	22.52	22.74	York,
Ashbery-John_Complete-Recording_St-Marks_NY	22.76	22.94	we
Ashbery-John_Complete-Recording_St-Marks_NY	22.94	23.18	have
Ashbery-John_Complete-Recording_St-Marks_NY	23.18	23.46	winter
Ashbery-John_Complete-Recording_St-Marks_NY	23.46	23.64	in
Ashbery-John_Complete-Recording_St-Marks_NY	23.64	24.0	August,
Ashbery-John_Complete-Recording_St-Marks_NY	24.3	24.8	as
