file	beg	end	text
Clay-Steve_Close-Listening_5-17-21	0.0	0.88	a
Clay-Steve_Close-Listening_5-17-21	0.88	1.32	fascinating
Clay-Steve_Close-Listening_5-17-21	1.32	1.74	thing
Clay-Steve_Close-Listening_5-17-21	1.74	1.98	and
Clay-Steve_Close-Listening_5-17-21	1.98	2.38	now
Clay-Steve_Close-Listening_5-17-21	2.38	2.72	we
Clay-Steve_Close-Listening_5-17-21	2.72	2.96	both
Clay-Steve_Close-Listening_5-17-21	2.96	3.14	had
Clay-Steve_Close-Listening_5-17-21	3.14	3.26	a
Clay-Steve_Close-Listening_5-17-21	3.26	3.46	chance
Clay-Steve_Close-Listening_5-17-21	3.46	3.68	to
Clay-Steve_Close-Listening_5-17-21	3.68	3.94	read
Clay-Steve_Close-Listening_5-17-21	3.94	4.26	more
Clay-Steve_Close-Listening_5-17-21	4.26	4.92	literary
Clay-Steve_Close-Listening_5-17-21	4.92	5.44	history.
Clay-Steve_Close-Listening_5-17-21	6.02	6.08	So
Clay-Steve_Close-Listening_5-17-21	6.08	6.44	we
Clay-Steve_Close-Listening_5-17-21	6.44	6.56	know
Clay-Steve_Close-Listening_5-17-21	6.56	6.76	going
Clay-Steve_Close-Listening_5-17-21	6.76	6.94	back
Clay-Steve_Close-Listening_5-17-21	6.94	7.1	to
Clay-Steve_Close-Listening_5-17-21	7.1	7.4	Blake,
Clay-Steve_Close-Listening_5-17-21	7.6	7.66	of
Clay-Steve_Close-Listening_5-17-21	7.66	7.86	course,
Clay-Steve_Close-Listening_5-17-21	7.98	8.1	who
Clay-Steve_Close-Listening_5-17-21	8.1	8.22	was
Clay-Steve_Close-Listening_5-17-21	8.22	8.42	such
Clay-Steve_Close-Listening_5-17-21	8.42	8.54	an
Clay-Steve_Close-Listening_5-17-21	8.54	9.06	outsider
Clay-Steve_Close-Listening_5-17-21	9.06	9.3	and
Clay-Steve_Close-Listening_5-17-21	9.3	9.64	printed
Clay-Steve_Close-Listening_5-17-21	9.64	10.42	and
Clay-Steve_Close-Listening_5-17-21	10.42	11.08	engraved,
Clay-Steve_Close-Listening_5-17-21	11.22	11.42	created
Clay-Steve_Close-Listening_5-17-21	11.42	11.58	his
Clay-Steve_Close-Listening_5-17-21	11.58	11.7	own
Clay-Steve_Close-Listening_5-17-21	11.7	12.08	engraving
Clay-Steve_Close-Listening_5-17-21	12.08	12.44	techniques,
Clay-Steve_Close-Listening_5-17-21	12.44	12.68	his
Clay-Steve_Close-Listening_5-17-21	12.68	12.86	own
Clay-Steve_Close-Listening_5-17-21	12.86	13.3	books.
Clay-Steve_Close-Listening_5-17-21	13.56	14.06	But
Clay-Steve_Close-Listening_5-17-21	14.06	15.26	most
Clay-Steve_Close-Listening_5-17-21	15.26	16.4	literary,
Clay-Steve_Close-Listening_5-17-21	16.82	17.0	most
Clay-Steve_Close-Listening_5-17-21	17.0	17.42	poets
Clay-Steve_Close-Listening_5-17-21	17.42	17.82	exist
Clay-Steve_Close-Listening_5-17-21	17.82	18.26	within,
Clay-Steve_Close-Listening_5-17-21	18.26	19.72	you
Clay-Steve_Close-Listening_5-17-21	19.72	19.78	know,
Clay-Steve_Close-Listening_5-17-21	19.98	20.26	micro
Clay-Steve_Close-Listening_5-17-21	20.26	20.76	networks
Clay-Steve_Close-Listening_5-17-21	20.76	21.52	of
Clay-Steve_Close-Listening_5-17-21	21.52	23.06	publishers
Clay-Steve_Close-Listening_5-17-21	23.06	23.48	or
Clay-Steve_Close-Listening_5-17-21	23.48	24.5	bookstores
Clay-Steve_Close-Listening_5-17-21	24.5	24.76	that
Clay-Steve_Close-Listening_5-17-21	24.76	25.18	publish
Clay-Steve_Close-Listening_5-17-21	25.18	25.4	their
Clay-Steve_Close-Listening_5-17-21	25.4	25.8	work
Clay-Steve_Close-Listening_5-17-21	25.8	26.36	and
Clay-Steve_Close-Listening_5-17-21	26.36	26.44	that
Clay-Steve_Close-Listening_5-17-21	26.44	27.06	circulate
Clay-Steve_Close-Listening_5-17-21	27.06	27.2	to
Clay-Steve_Close-Listening_5-17-21	27.2	27.42	other
Clay-Steve_Close-Listening_5-17-21	27.42	27.86	poets
Clay-Steve_Close-Listening_5-17-21	27.86	28.0	and
Clay-Steve_Close-Listening_5-17-21	28.0	28.1	you
Clay-Steve_Close-Listening_5-17-21	28.1	28.22	could
Clay-Steve_Close-Listening_5-17-21	28.22	28.38	sort
Clay-Steve_Close-Listening_5-17-21	28.38	28.48	of
Clay-Steve_Close-Listening_5-17-21	28.48	28.78	trace
Clay-Steve_Close-Listening_5-17-21	28.78	29.08	what
Clay-Steve_Close-Listening_5-17-21	29.08	29.32	those
Clay-Steve_Close-Listening_5-17-21	29.32	29.78	networks
Clay-Steve_Close-Listening_5-17-21	29.78	30.32	are.
Clay-Steve_Close-Listening_5-17-21	30.62	31.14	And
Clay-Steve_Close-Listening_5-17-21	31.14	31.26	I'm
Clay-Steve_Close-Listening_5-17-21	31.26	31.36	not
Clay-Steve_Close-Listening_5-17-21	31.36	31.56	saying
Clay-Steve_Close-Listening_5-17-21	31.56	31.92	network
Clay-Steve_Close-Listening_5-17-21	31.92	32.14	in
Clay-Steve_Close-Listening_5-17-21	32.14	32.8	a
Clay-Steve_Close-Listening_5-17-21	32.8	33.54	contemporary
Clay-Steve_Close-Listening_5-17-21	33.54	34.76	bureaucratic
Clay-Steve_Close-Listening_5-17-21	34.76	35.18	sense.
Clay-Steve_Close-Listening_5-17-21	35.34	35.34	I
Clay-Steve_Close-Listening_5-17-21	35.34	35.56	mean,
Clay-Steve_Close-Listening_5-17-21	36.16	36.28	you
Clay-Steve_Close-Listening_5-17-21	36.28	36.44	could
Clay-Steve_Close-Listening_5-17-21	36.44	36.94	trace
Clay-Steve_Close-Listening_5-17-21	36.94	37.16	those
Clay-Steve_Close-Listening_5-17-21	37.16	37.62	connections
Clay-Steve_Close-Listening_5-17-21	37.62	38.08	by
Clay-Steve_Close-Listening_5-17-21	38.08	38.44	looking
Clay-Steve_Close-Listening_5-17-21	38.44	38.64	at
Clay-Steve_Close-Listening_5-17-21	38.64	39.08	where
Clay-Steve_Close-Listening_5-17-21	39.08	39.26	the
Clay-Steve_Close-Listening_5-17-21	39.26	39.52	books,
Clay-Steve_Close-Listening_5-17-21	39.66	39.82	the
Clay-Steve_Close-Listening_5-17-21	39.82	40.06	flow
Clay-Steve_Close-Listening_5-17-21	40.06	40.18	of
Clay-Steve_Close-Listening_5-17-21	40.18	40.26	the
Clay-Steve_Close-Listening_5-17-21	40.26	40.54	books
Clay-Steve_Close-Listening_5-17-21	40.54	41.16	and
Clay-Steve_Close-Listening_5-17-21	41.16	41.42	who
Clay-Steve_Close-Listening_5-17-21	41.42	41.84	publishes
Clay-Steve_Close-Listening_5-17-21	41.84	41.98	them.
Clay-Steve_Close-Listening_5-17-21	42.02	42.4	So
Clay-Steve_Close-Listening_5-17-21	42.4	42.56	you're
Clay-Steve_Close-Listening_5-17-21	42.56	42.82	really
Clay-Steve_Close-Listening_5-17-21	42.82	43.16	right
Clay-Steve_Close-Listening_5-17-21	43.16	43.42	at
Clay-Steve_Close-Listening_5-17-21	43.42	43.54	your
Clay-Steve_Close-Listening_5-17-21	43.54	43.86	center.
Clay-Steve_Close-Listening_5-17-21	44.1	44.4	So
Clay-Steve_Close-Listening_5-17-21	44.4	44.58	while
Clay-Steve_Close-Listening_5-17-21	44.58	44.7	you
Clay-Steve_Close-Listening_5-17-21	44.7	44.92	might
Clay-Steve_Close-Listening_5-17-21	44.92	45.12	have
Clay-Steve_Close-Listening_5-17-21	45.12	45.52	found
Clay-Steve_Close-Listening_5-17-21	45.52	45.7	it,
Clay-Steve_Close-Listening_5-17-21	45.78	46.0	and
Clay-Steve_Close-Listening_5-17-21	46.0	46.1	I
Clay-Steve_Close-Listening_5-17-21	46.1	46.24	could
Clay-Steve_Close-Listening_5-17-21	46.24	46.58	imagine,
Clay-Steve_Close-Listening_5-17-21	46.72	46.92	quite
Clay-Steve_Close-Listening_5-17-21	46.92	47.34	difficult
Clay-Steve_Close-Listening_5-17-21	47.34	47.56	because
Clay-Steve_Close-Listening_5-17-21	47.56	47.96	distribution
Clay-Steve_Close-Listening_5-17-21	47.96	48.48	is
Clay-Steve_Close-Listening_5-17-21	48.48	49.5	always
Clay-Steve_Close-Listening_5-17-21	49.5	49.9	a
Clay-Steve_Close-Listening_5-17-21	49.9	50.46	very
Clay-Steve_Close-Listening_5-17-21	50.46	50.86	difficult
Clay-Steve_Close-Listening_5-17-21	50.86	51.22	and
Clay-Steve_Close-Listening_5-17-21	51.22	52.1	unrewarding
Clay-Steve_Close-Listening_5-17-21	52.1	52.4	thing,
Clay-Steve_Close-Listening_5-17-21	52.6	52.86	nonetheless,
Clay-Steve_Close-Listening_5-17-21	52.88	53.22	you
Clay-Steve_Close-Listening_5-17-21	53.22	53.48	learned
Clay-Steve_Close-Listening_5-17-21	53.48	53.64	a
Clay-Steve_Close-Listening_5-17-21	53.64	53.8	lot
Clay-Steve_Close-Listening_5-17-21	53.8	54.08	about
Clay-Steve_Close-Listening_5-17-21	54.08	55.28	what
Clay-Steve_Close-Listening_5-17-21	55.28	55.5	was
Clay-Steve_Close-Listening_5-17-21	55.5	55.72	going
Clay-Steve_Close-Listening_5-17-21	55.72	56.12	on,
Clay-Steve_Close-Listening_5-17-21	56.12	56.76	how
Clay-Steve_Close-Listening_5-17-21	56.76	57.1	things
Clay-Steve_Close-Listening_5-17-21	57.1	57.6	worked.
Clay-Steve_Close-Listening_5-17-21	57.82	57.82	Well,
Clay-Steve_Close-Listening_5-17-21	57.84	58.0	yeah,
Clay-Steve_Close-Listening_5-17-21	58.18	58.22	I
Clay-Steve_Close-Listening_5-17-21	58.22	58.46	did.
Clay-Steve_Close-Listening_5-17-21	58.66	58.72	And
Clay-Steve_Close-Listening_5-17-21	58.72	58.88	I,
Clay-Steve_Close-Listening_5-17-21	58.98	59.12	but
Clay-Steve_Close-Listening_5-17-21	59.12	59.3	I,
Clay-Steve_Close-Listening_5-17-21	59.34	59.5	I
Clay-Steve_Close-Listening_5-17-21	59.5	59.66	was
Clay-Steve_Close-Listening_5-17-21	59.66	59.96	also,
Clay-Steve_Close-Listening_5-17-21	60.42	60.86	I
Clay-Steve_Close-Listening_5-17-21	60.86	61.04	was
Clay-Steve_Close-Listening_5-17-21	61.04	61.7	traveling
Clay-Steve_Close-Listening_5-17-21	61.7	62.2	a
Clay-Steve_Close-Listening_5-17-21	62.2	62.42	bit
Clay-Steve_Close-Listening_5-17-21	62.42	62.98	and
Clay-Steve_Close-Listening_5-17-21	62.98	63.46	visiting
Clay-Steve_Close-Listening_5-17-21	63.46	64.08	libraries
Clay-Steve_Close-Listening_5-17-21	64.08	64.52	and
Clay-Steve_Close-Listening_5-17-21	64.52	64.76	that's
Clay-Steve_Close-Listening_5-17-21	64.76	64.84	how
Clay-Steve_Close-Listening_5-17-21	64.84	64.94	I
Clay-Steve_Close-Listening_5-17-21	64.94	65.08	was
Clay-Steve_Close-Listening_5-17-21	65.08	65.42	selling
Clay-Steve_Close-Listening_5-17-21	65.42	65.68	the
Clay-Steve_Close-Listening_5-17-21	65.68	65.86	books
Clay-Steve_Close-Listening_5-17-21	65.86	66.04	that
Clay-Steve_Close-Listening_5-17-21	66.04	66.16	we
Clay-Steve_Close-Listening_5-17-21	66.16	66.32	were
Clay-Steve_Close-Listening_5-17-21	66.32	66.84	distributing.
Clay-Steve_Close-Listening_5-17-21	67.56	68.0	People
Clay-Steve_Close-Listening_5-17-21	68.0	68.34	rarely
Clay-Steve_Close-Listening_5-17-21	68.34	68.68	bought
Clay-Steve_Close-Listening_5-17-21	68.68	68.98	anything
Clay-Steve_Close-Listening_5-17-21	68.98	69.26	from
Clay-Steve_Close-Listening_5-17-21	69.26	69.4	a
Clay-Steve_Close-Listening_5-17-21	69.4	69.62	list
Clay-Steve_Close-Listening_5-17-21	69.62	69.8	that
Clay-Steve_Close-Listening_5-17-21	69.8	69.9	we
Clay-Steve_Close-Listening_5-17-21	69.9	70.06	would
Clay-Steve_Close-Listening_5-17-21	70.06	70.34	send
Clay-Steve_Close-Listening_5-17-21	70.34	70.6	out.
Clay-Steve_Close-Listening_5-17-21	70.74	70.82	But
Clay-Steve_Close-Listening_5-17-21	70.82	71.0	if
Clay-Steve_Close-Listening_5-17-21	71.0	71.1	I
Clay-Steve_Close-Listening_5-17-21	71.1	71.24	would
Clay-Steve_Close-Listening_5-17-21	71.24	71.4	go
