file	beg	end	text
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	0.0	0.96	There
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	0.96	1.16	is
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	1.16	1.4	no
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	1.4	1.96	arguing
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	1.96	2.54	with
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	2.54	3.06	vain
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	3.06	3.6	terror
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	3.6	4.18	and
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	4.18	5.22	negligence.
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	5.68	6.52	I
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	6.52	6.68	am
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	6.68	7.26	very
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	7.26	8.02	unwilling
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	8.02	8.6	and
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	8.6	8.82	not
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	8.82	9.48	obliged
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	9.48	9.92	to
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	9.92	10.2	write
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	10.2	10.44	my
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	10.44	10.9	history
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	10.9	11.14	of
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	11.14	11.88	melancholy,
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	12.1	12.44	but
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	12.44	12.6	to
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	12.6	12.9	let
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	12.9	13.52	Madame
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	13.52	13.92	do
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	13.92	14.28	what
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	14.28	15.14	unhappy
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	15.14	15.82	fancy
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	15.82	16.14	that
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	16.14	17.0	confinement
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	17.0	17.4	and
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	17.4	18.08	fetters,
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	18.42	19.06	too
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	19.06	19.54	ugly
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	19.54	19.76	to
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	19.76	20.24	kiss
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	20.24	20.78	Dr.
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	21.12	21.62	Shonson,
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	22.479999999999997	23.32	would
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	23.32	23.56	not
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	23.56	23.98	trouble
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	23.98	24.32	too
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	24.32	24.72	much
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	24.72	24.92	with
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	24.92	25.04	the
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	25.04	25.38	lives
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	25.38	25.52	of
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	25.52	25.64	the
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	25.64	26.1	poets,
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	26.880000000000003	27.44	in
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	27.44	28.0	unmerciful
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	28.0	28.46	nights
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	28.46	28.74	and
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	28.74	29.38	great
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	29.38	29.74	want
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	29.74	29.94	of
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	29.94	30.46	company,
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	31.620000000000008	32.18000000000001	sadly
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	32.18000000000001	32.74	broken,
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	33.2	33.68	but
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	33.68	33.92	one
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	33.92	34.04	of
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	34.04	34.16	the
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	34.16	34.52	most
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	34.52	35.5	fervent
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	35.5	36.0	and
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	36.0	36.74	eloquent
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	36.74	37.58	prayers.
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	42.36000000000001	42.92	I
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	42.92	43.08	think
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	43.08	43.68	Johnson's
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	43.68	44.38	History
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	44.38	44.58	of
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	44.58	45.18	Melancholy
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	45.18	45.76	has
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	45.76	46.02	got
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	46.02	46.2	to
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	46.2	46.32	be
