file	beg	end	text
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	0.0	0.5	She
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	0.5	0.82	answered
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	0.82	1.02	as
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	1.02	1.1	though
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	1.1	1.26	she
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	1.26	1.4	was
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	1.4	1.74	saying,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	2.4399999999999995	2.92	Is
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	2.92	3.16	something
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	3.16	3.32	the
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	3.32	3.52	matter?
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	4.68	5.16	Of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	5.16	5.5	course,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	5.62	6.0	she
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.0	6.1	had
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.1	6.36	last
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.36	6.54	-minute
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.54	6.98	revisions
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.98	7.24	here.
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	7.88	8.14	Of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.14	8.38	course,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.42	8.56	through
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.56	8.68	the
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.68	8.9	aid
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.9	9.02	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	9.02	9.66	imaginative
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	9.66	10.02	memory,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.54	10.78	I
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.78	10.94	may
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.94	11.08	be
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.08	11.38	creating
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.38	11.54	a
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.54	11.78	clearer
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.78	12.12	picture
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.12	12.28	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.28	12.52	Helena
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.52	12.72	than
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.72	12.84	I
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.84	13.16	actually
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	13.16	13.58	saw,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	13.78	14.22	or
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	14.22	14.52	perhaps
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	14.52	14.76	even
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	14.76	15.28	overstating
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	15.28	15.48	my
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	15.48	15.72	first
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	15.72	16.12	impression
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	16.12	16.32	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	16.32	16.5	her.
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	16.78	17.26	But
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	17.26	17.58	it
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	17.58	17.98	remains
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	17.98	18.18	that
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.18	18.32	over
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.32	18.44	the
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.44	18.68	course
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.68	18.82	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.82	18.96	my
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.96	19.34	life,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	19.52	19.84	I
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	19.84	19.96	have
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	19.96	20.28	encountered
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	20.28	20.62	certain
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	20.62	20.98	faces
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	20.98	21.38	that,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	21.58	21.94	unlike
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	21.94	22.16	the
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.16	22.38	other
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.38	22.7	millions
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.7	22.94	that
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.94	23.18	pass
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	23.18	23.58	by,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	24.04	24.26	form
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	24.26	24.4	a
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	24.4	24.66	clearly
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	24.66	25.06	permanent
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.06	25.46	image
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.46	25.58	in
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.58	25.74	my
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.74	26.14	mind.
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	26.46	26.94	A
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	26.94	27.14	few
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	27.14	27.44	such
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	27.44	27.88	faces
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	27.88	28.18	belong
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	28.18	28.34	to
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	28.34	28.66	people
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	28.66	28.86	who
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	28.86	29.0	I
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	29.0	29.22	only
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	29.22	29.4	met
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	29.4	29.76	once,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	30.0	30.46	others
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	30.46	30.68	to
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	30.68	31.1	strangers,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	31.46	31.52	and
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	31.52	31.66	then,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	31.74	31.8	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	31.8	31.98	course,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	32.1	32.26	still
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	32.26	32.56	others
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	32.56	32.74	to
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	32.74	32.88	my
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	32.88	33.24	closest
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	33.24	33.68	friends.
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	34.32	34.76	I
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	34.76	34.96	can
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	34.96	35.38	still
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	35.38	35.7	see
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	35.7	36.18	Helena's
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	36.18	36.48	face
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	36.48	36.7	as
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	36.7	36.82	though
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	36.82	36.98	she
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	36.98	37.12	was
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	37.12	37.34	sitting
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	37.34	37.62	right
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	37.62	37.78	here
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	37.78	37.94	in
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	37.94	38.1	front
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	38.1	38.22	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	38.22	38.42	me,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	38.96	39.38	questioning
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	39.38	39.74	me
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	39.74	39.92	with
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	39.92	40.04	the
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	40.04	40.22	look
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	40.22	40.4	she
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	40.4	40.58	wore
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	40.58	40.76	so
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	40.76	41.16	often.
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	41.56	42.0	I
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	42.0	42.2	never
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	42.2	42.46	saw
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	42.46	42.68	this
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	42.68	43.0	look,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	43.18	43.62	nor
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	43.62	43.72	the
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	43.72	44.0	essence
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	44.0	44.16	of
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	44.16	44.28	her
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	44.28	44.62	face,
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	44.7	45.0	captured
