file	beg	end	text
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	1.459999999999996	1.94	I
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	1.94	2.18	thought
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.18	2.34	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.34	2.46	go
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.46	2.58	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.58	3.02	Chicago
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	3.02	3.36	right
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	3.36	3.72	away,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	3.94	4.4	and
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	4.4	4.92	suddenly,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	5.24	6.52	inexplicably,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	6.8	7.32	my
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.32	7.6	will
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.6	7.96	failed
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.96	8.2	me.
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.42	9.9	Was
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.9	10.02	it
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.02	10.14	that
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.14	10.34	I'd
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.34	10.52	gotten
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.52	10.8	so
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.8	11.24	accustomed
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.24	11.44	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.44	11.62	living
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.62	11.78	all
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.78	11.94	by
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.94	12.38	myself
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	12.38	12.66	during
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	12.66	12.82	the
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	12.82	13.08	past
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	13.08	13.34	four
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	13.34	13.72	months
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	13.72	14.26	that
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	14.26	14.38	I
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	14.38	14.66	needed
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	14.66	14.88	no
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	14.88	15.02	one
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	15.02	15.34	else?
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	16.44	16.92	An
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	16.92	17.18	older
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	17.18	17.46	woman,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	17.58	17.68	a
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	17.68	18.0	second
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	18.0	18.38	cousin,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	18.6	18.92	took
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	18.92	19.08	me
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	19.08	19.24	in
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	19.24	19.62	hand,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	20.139999999999997	20.62	but
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	20.62	20.76	I
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	20.76	20.92	was
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	20.92	21.12	able
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	21.12	21.26	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	21.26	21.42	keep
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	21.42	21.62	my
