file	beg	end	text
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	0.0	0.42	Two
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	0.42	0.86	sets
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	0.86	1.2	double
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	1.2	1.68	-deckered
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	1.68	1.82	on
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	1.82	2.1	each
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	2.1	2.56	window,
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	3.04	3.62	white
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	3.62	3.86	with
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	3.86	4.02	a
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	4.02	4.3	four
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	4.3	4.52	-inch
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	4.52	4.88	band
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	4.88	5.12	of
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	5.12	5.48	pink
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	5.48	5.68	and
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	5.68	5.98	white
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	5.98	6.58	stripes,
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	7.12	7.48	hideous
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	7.48	7.84	half
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	7.84	8.14	-inch
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	8.14	8.78	-wide
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	8.78	9.42	vertical
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	9.42	9.82	pink
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	9.82	10.04	and
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	10.04	10.26	white
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	10.26	10.82	stripes
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	10.82	11.58	that
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	11.58	12.02	cycle
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	12.02	12.26	through
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	12.26	12.46	my
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	12.46	12.94	memories
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	12.94	13.4	over
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	13.4	13.58	and
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	13.58	14.0	over,
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	14.28	14.64	the
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	14.64	15.08	jabbing
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	15.08	15.46	eek,
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	15.6	15.8	eek,
