file	beg	end	text
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	1.7399999999999993	2.38	At
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	2.38	2.62	other
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	2.62	2.98	times
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	2.98	3.24	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	3.24	3.66	fans
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	3.66	3.88	in
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	3.88	3.98	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	3.98	4.38	stands
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	4.38	4.64	get
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	4.64	4.78	a
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	4.78	5.28	souvenir,
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	5.64	6.26	arguing
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	6.26	6.64	as
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	6.64	6.8	they
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	6.8	7.08	were
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	7.08	7.28	a
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	7.28	7.42	minute
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	7.42	7.92	previous
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	7.92	8.24	among
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	8.24	8.84	themselves,
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	9.22	9.9	putting
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	9.9	10.22	money
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	10.22	10.42	on
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	10.42	10.54	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	10.54	10.78	next
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	10.78	11.1	pitch
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	11.1	11.28	at
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	11.28	11.42	8
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	11.42	11.6	to
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	11.6	11.88	5,
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	12.22	12.56	turning
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	12.56	13.06	suddenly
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	13.06	13.3	and
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	13.3	13.68	raising
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	13.68	13.88	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	13.88	14.2	hands
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	14.2	14.38	to
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	14.38	14.64	grab
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	14.64	14.84	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	14.84	15.06	home
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	15.06	15.28	run
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	15.28	15.7	ball
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	15.7	16.02	still
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	16.02	16.44	warm
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	16.44	16.66	from
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	16.66	16.82	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	16.82	17.24	pitcher's
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	17.24	17.58	hand
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	17.58	18.02	and
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	18.02	18.4	turning
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	18.4	18.88	as
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	18.88	19.42	fluidly
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	19.42	19.6	to
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	19.6	19.94	collect
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	19.94	20.22	his
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	20.22	20.52	bet,
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	20.86	21.28	adjusting
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	21.28	21.54	his
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	21.54	21.94	cap.
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	22.76	23.6	It's
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	23.6	23.92	very
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	23.92	24.48	distinct
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	24.48	24.74	at
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	24.74	24.86	the
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	24.86	25.5	ballpark.
