file	beg	end	text
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	0.0	0.46	It's
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	0.46	0.82	woven
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	0.82	0.96	in
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	0.96	1.06	the
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	1.06	1.44	flowers
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	1.44	1.62	of
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	1.62	1.72	the
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	1.72	2.06	pattern
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	2.06	2.58	spread
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	2.58	3.42	and
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	3.42	3.92	lies
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	3.92	4.14	and
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	4.14	4.44	knows
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	4.44	4.68	not
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	4.68	4.9	what
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	4.9	5.02	it
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	5.02	5.52	thinks
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	5.52	6.1	upon
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	6.1	6.24	the
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	6.24	6.54	bed.
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	8.16	8.62	I
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	8.62	8.82	wish
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	8.82	8.96	to
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	8.96	9.2	come
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	9.2	9.38	to
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	9.38	9.6	know
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	9.6	9.78	you,
Ashbery-John_Complete-Recording_The-Songs-We-Know-Best_1973-and-1988	10.06	10.24	get
