file	beg	end	text
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	0.0	0.96	Arrows
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	0.96	1.14	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.14	1.56	arrows,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.72	2.08	same
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	2.08	2.4	damn
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	2.4	2.9	deal.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	3.9400000000000013	4.48	Kissing
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	4.48	4.96	eliminates
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	4.96	5.5	fusion
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.5	5.7	of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.7	6.34	agitation
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	6.34	6.56	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	6.56	7.14	dreams.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.340000000000002	8.88	Folded
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.88	9.0	in
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	9.0	9.1	the
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	9.1	9.62	daze,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	10.32	10.5	these
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	10.5	11.06	surprising
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.06	11.54	moments
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.54	11.8	with
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.8	12.1	you.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	13.64	14.18	Look
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.18	14.38	under
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.38	14.72	pain
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.72	14.88	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.88	15.22	find
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.22	15.48	me.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.6	15.72	Of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.72	15.88	course
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.88	16.06	I
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.06	16.28	still
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.28	16.54	love
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.54	16.72	you.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.94	17.16	I'm
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	17.16	17.36	glad
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	17.36	17.56	you
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	17.56	17.86	asked.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.08	18.34	Put
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.34	18.64	on
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.64	18.8	your
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.8	19.12	hunting
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.12	19.44	boots
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.44	19.62	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.62	19.82	look
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.82	19.94	at
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.94	20.2	my
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	20.2	20.78	antlers.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	21.2	21.62	I'm
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	21.62	21.76	a
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	21.76	22.04	deer.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	22.22	22.32	I'm
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	22.32	22.4	a
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	22.4	22.68	deer.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	24.98	25.52	All
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	25.52	25.62	right.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	26.7	27.24	Ooh,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	27.92	28.12	that
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	28.12	28.28	was
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	28.28	28.54	nice.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	29.320000000000004	29.8	What
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	29.8	29.98	is
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	29.98	30.14	that?
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	30.26	30.36	Oh,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	30.42	30.56	that's
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	30.56	30.66	your
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	30.66	30.98	phone?
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	31.22	31.48	Okay.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	32.96	33.44	Oh,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	33.58	33.68	okay.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	37.64	38.12	I
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	38.12	38.36	sound
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	38.36	38.54	like
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	38.54	38.68	a
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	38.68	38.9	deer
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	38.9	39.26	dying.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	40.28	40.74	Say
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	40.74	40.84	it
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	40.84	40.98	with
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	40.98	41.26	green
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	41.26	41.6	paint
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	41.6	41.76	for
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	41.76	41.9	the
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	41.9	42.26	comfort
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	42.26	42.48	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	42.48	42.74	healing
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	42.74	42.94	of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	42.94	43.06	their
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	43.06	43.58	wounds.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	44.300000000000004	44.78	Written
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	44.78	44.98	after
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	44.98	45.22	eating
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	45.22	45.5	only
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	45.5	45.88	green
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	45.88	46.22	foods
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	46.22	46.44	for
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	46.44	46.56	a
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	46.56	46.72	day
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	46.72	46.92	will
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	46.92	47.08	enter
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	47.08	47.24	the
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	47.24	47.66	influence
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	47.66	47.84	of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	47.84	48.1	green
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	48.1	48.3	nail
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	48.3	48.68	polish
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	48.68	48.88	on
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	48.88	49.02	my
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	49.02	49.28	middle
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	49.28	49.76	fingers.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	51.800000000000004	52.28	Not
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	52.28	52.56	until
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	52.56	52.78	we're
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	52.78	52.92	all
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	52.92	53.42	protected,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	53.44	53.68	he
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	53.68	54.06	said.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	55.160000000000004	55.64	Not
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	55.64	55.86	until
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	55.86	56.06	we're
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	56.06	56.28	all
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	56.28	57.1	unprotected,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	57.12	57.3	I
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	57.3	57.62	said.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	58.54	59.14	Descent
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	59.14	59.32	of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	59.32	59.76	magnets
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	59.76	60.0	we
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	60.0	60.2	come
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	60.2	60.36	to
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	60.36	60.62	bank
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	60.62	61.06	ourselves
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	61.06	61.52	against.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	62.08	62.8	The
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	62.8	63.08	tomb
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	63.08	63.7	radiates
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	63.7	64.02	life
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	64.02	64.28	without
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	64.28	64.9	pause.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	65.48	66.02	Yes,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	66.14	66.36	that's
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	66.36	66.5	your
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	66.5	67.04	insurance
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	67.04	67.38	agent
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	67.38	67.8	overhead
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	67.8	68.02	in
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	68.02	68.34	first
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	68.34	68.94	class.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	69.28	69.92	Cash
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	69.92	70.18	webs
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	70.18	70.7	form.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	70.86	71.04	Water
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	71.04	71.4	sends
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	71.4	71.8	instinct
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	71.8	72.2	home.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	73.03999999999999	73.72	A
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	73.72	74.16	switch
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	74.16	74.44	inside
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	74.44	74.68	the
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	74.68	75.16	queen's
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	75.16	75.54	body
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	75.54	76.16	stops
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	76.16	76.58	producing
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	76.58	77.08	workers
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	77.08	77.34	to
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	77.34	77.56	send
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	77.56	77.72	out
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	77.72	77.84	a
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	77.84	78.16	queen.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	78.6	79.2	The
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	79.2	79.76	babysitter
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	79.76	79.88	of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	79.88	80.32	empire
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	80.32	80.68	wants
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	80.68	80.9	a
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	80.9	81.4	raise.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	81.82	82.5	Right
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	82.5	82.68	on
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	82.68	83.14	walls,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	83.26	83.42	right
