file	beg	end	text
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	0.0	0.82	you
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	0.82	1.24	expect
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	1.24	1.64	to
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	1.64	1.78	be
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	1.78	2.18	instructed
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	2.18	2.44	by
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	2.44	2.9	instructions,
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	3.22	3.4	and
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	3.4	5.02	you
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	5.02	5.22	don't
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	5.22	5.46	get
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	5.46	5.7	very
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	5.7	6.06	instructed
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	6.06	6.26	by
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	6.26	6.44	them.
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	6.76	6.84	And
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	6.84	7.04	they're
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	7.04	7.36	very
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	7.36	7.76	French
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	7.76	7.96	in
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	7.96	8.06	the
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	8.06	8.32	sense
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	8.32	8.6	that,
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	8.7	8.72	you
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	8.72	8.82	know,
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	8.98	9.22	it's
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	9.22	9.52	kind
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	9.52	9.62	of
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	9.62	9.74	like
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	9.74	9.96	French
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	9.96	10.2	theory.
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	10.34	10.42	You're
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	10.42	10.56	like
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	10.56	10.8	reading
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	10.8	11.1	along,
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	11.22	11.26	and
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	11.26	11.42	you're
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	11.42	11.46	like,
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	11.52	11.76	what?
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	13.8	14.28	Can
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	14.28	14.44	you
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	14.44	15.0	run
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	15.0	15.16	that
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	15.16	15.38	by
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	15.38	15.54	me
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	15.54	15.72	again?
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	17.48	17.96	And
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	17.96	18.28	I
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	18.28	18.66	liked
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	18.66	18.82	the
PhillyTalks1_Complete-Discussion_10-31-97_UPenn	18.82	19.08	way
