file	beg	end	text
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	0.0	0.9	Unmet
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	0.9	1.52	desire
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	1.52	2.36	stalks
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.36	2.52	the
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.52	2.96	bed
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.96	3.2	and
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	3.2	3.66	cupboard.
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	4.38	5.22	Desire
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	5.22	5.86	thick
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	5.86	6.66	brambles.
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	7.78	8.62	She
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	8.62	9.24	stares
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	9.24	9.56	into
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	9.56	9.8	her
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	9.8	10.52	TV's
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	10.52	11.26	2
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	11.26	11.52	a
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	11.52	11.72	.m.
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	11.92	12.54	glares,
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	12.78	13.38	watches
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	13.38	13.64	the
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	13.64	13.86	way
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	13.86	14.12	she
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.12	14.42	once
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.42	14.76	watched
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.76	14.92	a
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.92	15.28	boy's
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	15.28	15.7	body,
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	15.92	16.3	too
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	16.3	16.74	quick
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	16.74	16.96	for
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	16.96	17.46	caution
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	17.46	17.68	and
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	17.68	18.08	traffic
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	18.08	18.7	signs,
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	19.1	19.4	parse
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	19.4	20.12	asphalt.
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	21.16	21.68	Neighborhood
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	21.68	22.1	boy,
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	22.78	23.04	corner
