file	beg	end	text
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	0.0	0.0	You
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	0.0	0.16	know,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	0.3	0.88	the
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	0.88	1.2	pleasures
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	1.2	1.42	of
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	1.42	1.54	the
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	1.54	2.0	flesh,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	2.24	2.98	still
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	2.98	3.34	under
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	3.34	4.02	-celebrated
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	4.02	4.42	in
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	4.42	4.56	our
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	4.56	4.96	culture.
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	5.36	5.8	They've
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	5.8	6.22	mapped
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	6.22	6.54	these
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	6.54	6.98	fears
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	6.98	7.22	of
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	7.22	7.72	seduction
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	7.72	7.94	and
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	7.94	8.3	pleasure
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	8.3	8.72	onto
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	8.72	9.06	the
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	9.06	9.5	television,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	9.7	9.8	the
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	9.8	10.1	game
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	10.1	10.78	boy,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	11.14	11.4	the
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	11.4	11.76	virtual
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	11.76	12.24	world
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	12.24	12.44	with
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	12.44	12.6	its
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	12.6	13.0	constant
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	13.0	13.8	gratifications.
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	14.42	14.64	I
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	14.64	14.72	mean,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	14.8	14.9	it's
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	14.9	15.0	not
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	15.0	15.1	that
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	15.1	15.22	there
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	15.22	15.36	aren't
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	15.36	15.66	issues
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	15.66	15.86	with
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	15.86	16.02	these
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.02	16.16	things,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.22	16.32	but
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.32	16.48	there's
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.48	16.56	a
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.56	16.72	kind
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.72	16.9	of
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	16.9	17.54	sense
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	17.54	17.68	that,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	17.76	17.94	oh,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	18.08	18.18	you
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	18.18	18.24	know,
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	18.28	18.88	we'll
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	18.88	19.04	put
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	19.04	19.46	distance
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	19.46	19.66	in
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	19.66	19.92	there.
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	20.22	20.66	And
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	20.66	20.82	there's
