file	beg	end	text	speaker
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	0.51	1.07	arrows	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.07	1.19	and	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.19	1.71	arrows	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.71	2.19	same	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	2.19	2.59	damn	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	2.59	3.19	deal	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	4.11	4.55	kissing	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	4.55	5.19	eliminates	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.19	5.63	fusion	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.63	5.71	of	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.71	6.47	agitation	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	6.47	6.59	and	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	6.59	7.51	dreams	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.43	8.95	folded	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.95	9.03	in	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	9.03	9.15	the	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	9.15	9.91	days	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	10.35	10.55	the	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	10.55	11.23	surprising	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.23	11.71	moments	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.71	11.91	with	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.91	12.27	you	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.03	14.23	look	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.23	14.47	under	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.47	14.79	pain	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.79	14.95	and	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.95	15.39	find	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.39	15.59	me	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.59	15.71	of	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.71	16.03	course	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.03	16.07	i	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.07	16.39	still	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.39	16.63	love	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.63	16.87	you	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	16.99	17.19	i'm	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	17.19	17.47	glad	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	17.47	17.63	you	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	17.63	18.03	asked	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.19	18.43	put	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.43	18.71	on	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.71	18.87	your	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	18.87	19.31	hunting	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.31	19.55	boots	1
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	19.55	19.67	and	1
