file	beg	end	text	speaker
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	0.31	0.63	lib	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	0.63	1.11	erti	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	1.47	1.87	rings	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	1.87	1.99	the	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	1.99	2.51	doorbell	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	2.51	2.91	at	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	2.91	3.23	jean	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	3.23	3.39	our	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	3.39	3.99	nation	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	4.15	4.31	to	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	4.31	4.71	discuss	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	4.71	4.83	the	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	4.83	5.23	results	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	5.23	5.39	with	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	5.39	5.51	the	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	5.51	5.87	genetic	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	5.87	6.39	counselor	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	6.75	6.91	when	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	6.91	7.03	the	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	7.03	7.27	door	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	7.27	7.63	opens	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	7.63	8.03	she's	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	8.03	8.51	surprised	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	8.51	8.59	to	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	8.59	8.87	find	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	8.87	8.91	a	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	8.91	9.23	room	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	9.23	9.59	full	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	9.59	9.67	of	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	9.67	10.03	people	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	10.03	10.35	dressed	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	10.35	10.43	as	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	10.43	10.71	crime	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	10.71	10.91	scene	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	10.91	11.79	investigators	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	12.27	12.31	a	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	12.31	12.63	young	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	12.63	12.95	woman	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	12.95	13.07	in	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	13.07	13.11	a	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	13.11	13.59	white	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	13.67	14.35	jumpsuit	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	14.43	14.63	with	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	14.63	14.75	her	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	14.75	15.23	forehead	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	15.23	15.87	tattooed	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	16.15	16.19	i	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	16.19	16.71	dream	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	16.71	16.87	of	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	16.87	17.59	genies	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	17.91	18.71	skateboards	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	18.71	18.99	over	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	18.99	19.19	to	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	19.19	19.51	her	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	19.67	20.03	just	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	20.03	20.39	imagine	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	20.39	20.51	the	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	20.51	20.91	skateboard	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	20.95	21.19	OK	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	24.76	25.04	welcome	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	25.04	25.16	i'm	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	25.16	25.28	gal	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	25.28	25.4	cor	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	28.35	28.75	welcome	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	28.75	29.11	i'm	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	29.11	29.39	gal	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	29.39	29.83	corky	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	29.83	29.95	are	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	29.95	30.07	you	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	30.07	30.27	here	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	30.27	30.39	for	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	30.39	30.55	your	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	30.55	30.91	burka	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	30.91	31.27	test	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	31.27	31.79	result	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	32.15	32.59	yes	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	32.59	32.83	i'm	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	32.91	33.15	i'm	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	33.15	33.39	lib	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	33.43	33.83	urti	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	34.23	34.35	and	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	34.35	34.51	my	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	34.51	34.91	doctor	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	34.91	35.23	called	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	35.23	35.35	to	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	35.35	35.55	say	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	35.55	35.71	that	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	35.71	35.79	it	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	35.79	35.95	was	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	35.95	36.43	ready	1
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	36.95	37.71	unfortunately	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	37.71	37.87	we	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	37.87	38.11	just	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	38.11	38.63	received	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	38.63	38.67	a	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	38.67	39.03	court	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	39.03	39.27	order	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	39.27	39.95	restraining	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	39.95	40.11	us	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	40.11	40.31	from	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	40.31	40.79	releasing	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	40.79	41.15	burka	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	41.15	41.67	results	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	41.67	41.95	until	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	41.95	42.07	the	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	42.07	42.43	test	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	42.43	42.83	patent	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	42.83	43.43	dispute	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	43.43	43.63	is	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	43.63	44.35	resolved	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	44.55	44.79	but	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	44.79	44.83	i	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	44.83	45.07	have	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	45.07	45.23	good	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	45.23	45.51	news	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	45.51	45.67	for	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	45.67	45.95	you	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	46.39	46.59	so	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	46.59	46.71	you	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	46.71	46.91	won't	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	46.91	47.11	have	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	47.11	47.19	to	2
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	47.19	47.47	come	2
