file	beg	end	text	speaker
Ashbery-John_Complete-Recording_St-Marks_NY	0.27	0.43	to	1
Ashbery-John_Complete-Recording_St-Marks_NY	0.43	0.79	fall	1
Ashbery-John_Complete-Recording_St-Marks_NY	0.79	0.91	at	1
Ashbery-John_Complete-Recording_St-Marks_NY	0.91	1.07	our	1
Ashbery-John_Complete-Recording_St-Marks_NY	1.07	1.51	feet	1
Ashbery-John_Complete-Recording_St-Marks_NY	1.51	1.79	like	1
Ashbery-John_Complete-Recording_St-Marks_NY	1.79	2.63	crocuses	1
Ashbery-John_Complete-Recording_St-Marks_NY	3.55	3.83	all	1
Ashbery-John_Complete-Recording_St-Marks_NY	3.83	3.95	of	1
Ashbery-John_Complete-Recording_St-Marks_NY	3.95	4.11	our	1
Ashbery-John_Complete-Recording_St-Marks_NY	4.11	4.75	lives	1
Ashbery-John_Complete-Recording_St-Marks_NY	4.83	5.07	is	1
Ashbery-John_Complete-Recording_St-Marks_NY	5.07	5.11	a	1
Ashbery-John_Complete-Recording_St-Marks_NY	5.11	5.87	rebus	1
Ashbery-John_Complete-Recording_St-Marks_NY	6.19	6.35	of	1
Ashbery-John_Complete-Recording_St-Marks_NY	6.35	6.63	little	1
Ashbery-John_Complete-Recording_St-Marks_NY	6.63	7.03	wooden	1
Ashbery-John_Complete-Recording_St-Marks_NY	7.03	7.79	animals	1
Ashbery-John_Complete-Recording_St-Marks_NY	8.03	8.43	painted	1
Ashbery-John_Complete-Recording_St-Marks_NY	8.43	9.07	shy	1
Ashbery-John_Complete-Recording_St-Marks_NY	9.07	9.59	terrific	1
Ashbery-John_Complete-Recording_St-Marks_NY	9.59	10.27	colors	1
Ashbery-John_Complete-Recording_St-Marks_NY	10.59	11.39	magnificent	1
Ashbery-John_Complete-Recording_St-Marks_NY	11.39	11.55	and	1
Ashbery-John_Complete-Recording_St-Marks_NY	11.55	12.43	horrible	1
Ashbery-John_Complete-Recording_St-Marks_NY	12.63	13.03	close	1
Ashbery-John_Complete-Recording_St-Marks_NY	13.03	13.71	together	1
Ashbery-John_Complete-Recording_St-Marks_NY	14.27	14.47	the	1
Ashbery-John_Complete-Recording_St-Marks_NY	14.47	14.91	message	1
Ashbery-John_Complete-Recording_St-Marks_NY	14.91	15.03	is	1
Ashbery-John_Complete-Recording_St-Marks_NY	15.03	15.43	learned	1
Ashbery-John_Complete-Recording_St-Marks_NY	15.43	15.55	the	1
Ashbery-John_Complete-Recording_St-Marks_NY	15.55	15.75	way	1
Ashbery-John_Complete-Recording_St-Marks_NY	15.75	16.31	light	1
Ashbery-John_Complete-Recording_St-Marks_NY	16.47	16.59	at	1
Ashbery-John_Complete-Recording_St-Marks_NY	16.59	16.75	the	1
Ashbery-John_Complete-Recording_St-Marks_NY	16.75	16.99	edge	1
Ashbery-John_Complete-Recording_St-Marks_NY	16.99	17.11	of	1
Ashbery-John_Complete-Recording_St-Marks_NY	17.11	17.15	a	1
Ashbery-John_Complete-Recording_St-Marks_NY	17.15	17.55	beach	1
Ashbery-John_Complete-Recording_St-Marks_NY	17.55	17.67	in	1
Ashbery-John_Complete-Recording_St-Marks_NY	17.67	18.19	autumn	1
Ashbery-John_Complete-Recording_St-Marks_NY	18.19	18.43	is	1
