file	beg	end	text	speaker
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.07	1.39	with	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.39	1.55	one	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.55	1.87	hand	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.87	1.95	on	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.95	2.11	your	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.11	2.63	back	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.63	2.91	and	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.91	3.31	another	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.31	3.43	in	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.43	3.47	a	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.47	4.11	tunnel	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.35	4.83	passing	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.83	5.11	through	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	5.11	5.59	invokes	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	5.59	6.15	caverns	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.15	6.35	and	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.35	6.95	conscious	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.95	7.43	faults	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	7.43	8.03	inadequate	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.03	8.39	humble	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.39	8.79	taken	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.79	8.91	to	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.91	9.19	free	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.19	9.39	fall	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.39	9.51	and	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.51	9.87	firmly	1
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.87	10.47	abandoned	1
