file	beg	end	text	speaker
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	0.19	0.67	cries	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	0.67	0.79	of	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	0.79	1.03	love	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	1.03	1.15	and	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	1.15	1.59	alarm	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	1.59	1.67	on	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	1.67	1.79	the	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	1.79	2.63	soundtrack	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	2.71	3.19	fade	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	3.19	3.51	into	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	3.51	3.59	an	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	3.59	3.87	air	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	3.87	4.15	raid	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	4.15	4.75	siren	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	4.79	5.35	factory	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	5.35	5.91	whistle	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	5.91	6.19	or	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.19	6.31	is	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.31	6.39	it	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.39	6.55	the	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.55	6.91	whistle	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.91	6.99	of	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.99	7.03	a	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	7.03	7.47	train	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	7.47	8.31	approaching	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	8.43	8.87	we	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	8.87	9.11	are	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	9.11	9.43	as	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	9.43	9.91	real	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	9.91	10.31	and	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	10.31	10.87	near	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	10.91	11.39	as	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	11.39	11.87	cinema	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.19	13.23	a	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.23	13.55	little	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.55	13.91	girl	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.91	14.19	half	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	14.19	14.55	turned	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	14.55	15.03	away	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	15.07	15.51	holding	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	15.51	15.67	her	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	15.67	16.03	dolls	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	16.03	16.47	smiles	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	16.47	17.15	shyly	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	17.31	17.55	when	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	17.55	17.71	the	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	17.71	18.27	ambiguous	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	18.27	18.83	siren	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	18.83	19.03	or	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	19.03	19.51	engine	1
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	19.51	19.91	wails	1
