file	beg	end	text	speaker
Auster-Paul_Complete-Reading_UB_4-26-95	0.35	0.43	do	1
Auster-Paul_Complete-Reading_UB_4-26-95	0.43	0.55	you	1
Auster-Paul_Complete-Reading_UB_4-26-95	0.55	0.71	know	1
Auster-Paul_Complete-Reading_UB_4-26-95	0.71	0.91	where	1
Auster-Paul_Complete-Reading_UB_4-26-95	0.91	0.95	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	0.95	1.15	could	1
Auster-Paul_Complete-Reading_UB_4-26-95	1.15	1.35	find	1
Auster-Paul_Complete-Reading_UB_4-26-95	1.35	1.71	another	1
Auster-Paul_Complete-Reading_UB_4-26-95	1.71	2.19	copy	1
Auster-Paul_Complete-Reading_UB_4-26-95	2.19	2.39	or	1
Auster-Paul_Complete-Reading_UB_4-26-95	2.39	2.75	asked	1
Auster-Paul_Complete-Reading_UB_4-26-95	2.75	2.79	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	2.79	3.07	can't	1
Auster-Paul_Complete-Reading_UB_4-26-95	3.07	3.27	tell	1
Auster-Paul_Complete-Reading_UB_4-26-95	3.27	3.43	you	1
Auster-Paul_Complete-Reading_UB_4-26-95	3.43	3.63	how	1
Auster-Paul_Complete-Reading_UB_4-26-95	3.63	3.79	much	1
Auster-Paul_Complete-Reading_UB_4-26-95	3.79	3.87	it	1
Auster-Paul_Complete-Reading_UB_4-26-95	3.87	4.07	would	1
Auster-Paul_Complete-Reading_UB_4-26-95	4.07	4.27	mean	1
Auster-Paul_Complete-Reading_UB_4-26-95	4.27	4.43	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	4.43	4.79	me	1
Auster-Paul_Complete-Reading_UB_4-26-95	5.75	5.95	this	1
Auster-Paul_Complete-Reading_UB_4-26-95	5.95	6.11	one	1
Auster-Paul_Complete-Reading_UB_4-26-95	6.11	6.23	is	1
Auster-Paul_Complete-Reading_UB_4-26-95	6.23	6.39	for	1
Auster-Paul_Complete-Reading_UB_4-26-95	6.39	6.71	you	1
Auster-Paul_Complete-Reading_UB_4-26-95	6.75	6.95	the	1
Auster-Paul_Complete-Reading_UB_4-26-95	6.95	7.23	woman	1
Auster-Paul_Complete-Reading_UB_4-26-95	7.23	7.87	answered	1
Auster-Paul_Complete-Reading_UB_4-26-95	8.47	8.63	but	1
Auster-Paul_Complete-Reading_UB_4-26-95	8.63	8.79	it's	1
Auster-Paul_Complete-Reading_UB_4-26-95	8.79	9.19	yours	1
Auster-Paul_Complete-Reading_UB_4-26-95	9.19	9.43	ours	1
Auster-Paul_Complete-Reading_UB_4-26-95	9.43	9.83	said	1
Auster-Paul_Complete-Reading_UB_4-26-95	10.63	10.75	it	1
Auster-Paul_Complete-Reading_UB_4-26-95	10.75	11.07	was	1
Auster-Paul_Complete-Reading_UB_4-26-95	11.07	11.35	mine	1
Auster-Paul_Complete-Reading_UB_4-26-95	11.35	11.47	the	1
Auster-Paul_Complete-Reading_UB_4-26-95	11.47	11.75	woman	1
Auster-Paul_Complete-Reading_UB_4-26-95	11.75	12.15	said	1
Auster-Paul_Complete-Reading_UB_4-26-95	12.15	12.31	but	1
Auster-Paul_Complete-Reading_UB_4-26-95	12.31	12.51	now	1
Auster-Paul_Complete-Reading_UB_4-26-95	12.51	12.63	i'm	1
Auster-Paul_Complete-Reading_UB_4-26-95	12.63	13.03	finished	1
Auster-Paul_Complete-Reading_UB_4-26-95	13.03	13.23	with	1
Auster-Paul_Complete-Reading_UB_4-26-95	13.23	13.51	it	1
Auster-Paul_Complete-Reading_UB_4-26-95	13.75	13.79	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	13.83	14.15	came	1
Auster-Paul_Complete-Reading_UB_4-26-95	14.15	14.35	here	1
Auster-Paul_Complete-Reading_UB_4-26-95	14.35	14.95	today	1
Auster-Paul_Complete-Reading_UB_4-26-95	15.11	15.27	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	15.27	15.51	give	1
Auster-Paul_Complete-Reading_UB_4-26-95	15.51	15.59	it	1
Auster-Paul_Complete-Reading_UB_4-26-95	15.59	15.71	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	15.71	15.91	you	1
Auster-Paul_Complete-Reading_UB_4-26-95	18.32	18.84	seven	1
Auster-Paul_Complete-Reading_UB_4-26-95	19.92	20.36	twelve	1
Auster-Paul_Complete-Reading_UB_4-26-95	20.36	20.6	years	1
Auster-Paul_Complete-Reading_UB_4-26-95	20.6	21.08	ago	1
Auster-Paul_Complete-Reading_UB_4-26-95	21.08	21.28	my	1
Auster-Paul_Complete-Reading_UB_4-26-95	21.28	21.56	wife	1
Auster-Paul_Complete-Reading_UB_4-26-95	21.56	21.6	's	1
Auster-Paul_Complete-Reading_UB_4-26-95	21.6	22.04	sister	1
Auster-Paul_Complete-Reading_UB_4-26-95	22.04	22.2	went	1
Auster-Paul_Complete-Reading_UB_4-26-95	22.2	22.36	off	1
Auster-Paul_Complete-Reading_UB_4-26-95	22.36	22.52	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	22.52	22.72	live	1
Auster-Paul_Complete-Reading_UB_4-26-95	22.72	22.84	in	1
Auster-Paul_Complete-Reading_UB_4-26-95	22.84	23.68	taiwan	1
Auster-Paul_Complete-Reading_UB_4-26-95	24.4	24.52	her	1
Auster-Paul_Complete-Reading_UB_4-26-95	24.52	25.04	intention	1
Auster-Paul_Complete-Reading_UB_4-26-95	25.04	25.24	was	1
Auster-Paul_Complete-Reading_UB_4-26-95	25.24	25.36	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	25.36	25.8	study	1
Auster-Paul_Complete-Reading_UB_4-26-95	25.8	26.48	chinese	1
Auster-Paul_Complete-Reading_UB_4-26-95	26.48	26.68	which	1
Auster-Paul_Complete-Reading_UB_4-26-95	26.68	26.8	she	1
Auster-Paul_Complete-Reading_UB_4-26-95	26.8	27.12	now	1
Auster-Paul_Complete-Reading_UB_4-26-95	27.12	27.56	speaks	1
Auster-Paul_Complete-Reading_UB_4-26-95	27.56	27.72	with	1
Auster-Paul_Complete-Reading_UB_4-26-95	27.72	28.44	breathtaking	1
Auster-Paul_Complete-Reading_UB_4-26-95	28.44	29.16	fluency	1
Auster-Paul_Complete-Reading_UB_4-26-95	29.4	29.56	and	1
Auster-Paul_Complete-Reading_UB_4-26-95	29.56	29.64	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	29.64	30.08	support	1
Auster-Paul_Complete-Reading_UB_4-26-95	30.08	30.52	herself	1
Auster-Paul_Complete-Reading_UB_4-26-95	30.52	30.6	by	1
Auster-Paul_Complete-Reading_UB_4-26-95	30.6	31.04	giving	1
Auster-Paul_Complete-Reading_UB_4-26-95	31.04	31.52	english	1
Auster-Paul_Complete-Reading_UB_4-26-95	31.52	31.96	lessons	1
Auster-Paul_Complete-Reading_UB_4-26-95	31.96	32.04	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	32.04	32.4	native	1
Auster-Paul_Complete-Reading_UB_4-26-95	32.4	32.8	chinese	1
Auster-Paul_Complete-Reading_UB_4-26-95	32.8	33.28	speakers	1
Auster-Paul_Complete-Reading_UB_4-26-95	33.28	33.4	in	1
Auster-Paul_Complete-Reading_UB_4-26-95	33.4	34.04	taipei	1
Auster-Paul_Complete-Reading_UB_4-26-95	34.88	35.12	that	1
Auster-Paul_Complete-Reading_UB_4-26-95	35.12	35.24	was	1
Auster-Paul_Complete-Reading_UB_4-26-95	35.24	36.0	approximately	1
Auster-Paul_Complete-Reading_UB_4-26-95	36.0	36.24	one	1
Auster-Paul_Complete-Reading_UB_4-26-95	36.24	36.68	year	1
Auster-Paul_Complete-Reading_UB_4-26-95	36.72	37.08	before	1
Auster-Paul_Complete-Reading_UB_4-26-95	37.08	37.12	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	37.12	37.28	met	1
Auster-Paul_Complete-Reading_UB_4-26-95	37.28	37.48	my	1
Auster-Paul_Complete-Reading_UB_4-26-95	37.48	37.8	wife	1
Auster-Paul_Complete-Reading_UB_4-26-95	38.55	38.59	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	38.59	38.83	was	1
Auster-Paul_Complete-Reading_UB_4-26-95	38.83	38.99	then	1
Auster-Paul_Complete-Reading_UB_4-26-95	38.99	39.03	a	1
Auster-Paul_Complete-Reading_UB_4-26-95	39.03	39.55	graduate	1
Auster-Paul_Complete-Reading_UB_4-26-95	39.55	39.99	student	1
Auster-Paul_Complete-Reading_UB_4-26-95	39.99	40.11	at	1
Auster-Paul_Complete-Reading_UB_4-26-95	40.11	40.55	columbia	1
Auster-Paul_Complete-Reading_UB_4-26-95	40.55	41.39	university	1
Auster-Paul_Complete-Reading_UB_4-26-95	42.35	42.63	one	1
Auster-Paul_Complete-Reading_UB_4-26-95	42.63	43.03	day	1
Auster-Paul_Complete-Reading_UB_4-26-95	43.03	43.23	my	1
Auster-Paul_Complete-Reading_UB_4-26-95	43.23	43.59	future	1
Auster-Paul_Complete-Reading_UB_4-26-95	43.59	43.99	sister	1
Auster-Paul_Complete-Reading_UB_4-26-95	43.99	44.07	in	1
Auster-Paul_Complete-Reading_UB_4-26-95	44.07	44.23	law	1
Auster-Paul_Complete-Reading_UB_4-26-95	44.23	44.43	was	1
Auster-Paul_Complete-Reading_UB_4-26-95	44.43	44.83	talking	1
Auster-Paul_Complete-Reading_UB_4-26-95	44.83	44.95	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	44.95	45.03	an	1
Auster-Paul_Complete-Reading_UB_4-26-95	45.03	45.51	american	1
Auster-Paul_Complete-Reading_UB_4-26-95	45.51	46.11	friend	1
Auster-Paul_Complete-Reading_UB_4-26-95	46.43	46.47	a	1
Auster-Paul_Complete-Reading_UB_4-26-95	46.47	46.83	young	1
Auster-Paul_Complete-Reading_UB_4-26-95	46.83	47.07	woman	1
Auster-Paul_Complete-Reading_UB_4-26-95	47.07	47.23	who	1
Auster-Paul_Complete-Reading_UB_4-26-95	47.23	47.35	had	1
Auster-Paul_Complete-Reading_UB_4-26-95	47.35	47.71	also	1
Auster-Paul_Complete-Reading_UB_4-26-95	47.71	47.91	gone	1
Auster-Paul_Complete-Reading_UB_4-26-95	47.91	48.03	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	48.03	48.67	taipei	1
Auster-Paul_Complete-Reading_UB_4-26-95	48.67	48.79	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	48.79	48.99	study	1
Auster-Paul_Complete-Reading_UB_4-26-95	48.99	49.83	chinese	1
Auster-Paul_Complete-Reading_UB_4-26-95	50.19	50.35	the	1
Auster-Paul_Complete-Reading_UB_4-26-95	50.35	51.11	conversation	1
Auster-Paul_Complete-Reading_UB_4-26-95	51.11	51.35	came	1
Auster-Paul_Complete-Reading_UB_4-26-95	51.35	51.71	around	1
Auster-Paul_Complete-Reading_UB_4-26-95	51.71	51.79	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	51.79	51.91	the	1
Auster-Paul_Complete-Reading_UB_4-26-95	51.91	52.35	subject	1
Auster-Paul_Complete-Reading_UB_4-26-95	52.35	52.43	of	1
Auster-Paul_Complete-Reading_UB_4-26-95	52.43	52.63	their	1
Auster-Paul_Complete-Reading_UB_4-26-95	52.63	53.15	families	1
Auster-Paul_Complete-Reading_UB_4-26-95	53.15	53.43	back	1
Auster-Paul_Complete-Reading_UB_4-26-95	53.43	53.99	home	1
Auster-Paul_Complete-Reading_UB_4-26-95	54.23	54.51	which	1
Auster-Paul_Complete-Reading_UB_4-26-95	54.51	54.59	in	1
Auster-Paul_Complete-Reading_UB_4-26-95	54.59	54.91	turn	1
Auster-Paul_Complete-Reading_UB_4-26-95	54.91	55.11	led	1
Auster-Paul_Complete-Reading_UB_4-26-95	55.11	55.23	to	1
Auster-Paul_Complete-Reading_UB_4-26-95	55.23	55.39	the	1
Auster-Paul_Complete-Reading_UB_4-26-95	55.39	55.95	following	1
Auster-Paul_Complete-Reading_UB_4-26-95	55.95	56.91	exchange	1
Auster-Paul_Complete-Reading_UB_4-26-95	58.07	58.11	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	58.11	58.31	have	1
Auster-Paul_Complete-Reading_UB_4-26-95	58.31	58.35	a	1
Auster-Paul_Complete-Reading_UB_4-26-95	58.35	58.91	sister	1
Auster-Paul_Complete-Reading_UB_4-26-95	58.91	59.03	who	1
Auster-Paul_Complete-Reading_UB_4-26-95	59.03	59.27	lives	1
Auster-Paul_Complete-Reading_UB_4-26-95	59.27	59.35	in	1
Auster-Paul_Complete-Reading_UB_4-26-95	59.35	59.47	new	1
Auster-Paul_Complete-Reading_UB_4-26-95	59.47	59.87	york	1
Auster-Paul_Complete-Reading_UB_4-26-95	59.87	60.07	my	1
Auster-Paul_Complete-Reading_UB_4-26-95	60.07	60.55	future	1
Auster-Paul_Complete-Reading_UB_4-26-95	60.55	61.27	sister-in-law	1
Auster-Paul_Complete-Reading_UB_4-26-95	61.27	61.79	said	1
Auster-Paul_Complete-Reading_UB_4-26-95	62.55	62.79	so	1
Auster-Paul_Complete-Reading_UB_4-26-95	62.79	63.19	do	1
Auster-Paul_Complete-Reading_UB_4-26-95	63.19	63.23	i	1
Auster-Paul_Complete-Reading_UB_4-26-95	63.23	63.51	her	1
Auster-Paul_Complete-Reading_UB_4-26-95	63.51	63.87	friend	1
Auster-Paul_Complete-Reading_UB_4-26-95	63.87	64.27	answered	1
Auster-Paul_Complete-Reading_UB_4-26-95	65.16	65.28	my	1
Auster-Paul_Complete-Reading_UB_4-26-95	65.28	65.76	sister	1
Auster-Paul_Complete-Reading_UB_4-26-95	65.76	66.12	lives	1
Auster-Paul_Complete-Reading_UB_4-26-95	66.12	66.24	on	1
Auster-Paul_Complete-Reading_UB_4-26-95	66.24	66.44	the	1
Auster-Paul_Complete-Reading_UB_4-26-95	66.44	66.68	upper	1
Auster-Paul_Complete-Reading_UB_4-26-95	66.68	66.92	west	1
Auster-Paul_Complete-Reading_UB_4-26-95	66.92	67.52	side	1
Auster-Paul_Complete-Reading_UB_4-26-95	68.51	68.67	so	1
Auster-Paul_Complete-Reading_UB_4-26-95	68.67	68.91	does	1
Auster-Paul_Complete-Reading_UB_4-26-95	68.91	69.47	mine	1
Auster-Paul_Complete-Reading_UB_4-26-95	69.91	70.07	my	1
Auster-Paul_Complete-Reading_UB_4-26-95	70.07	70.55	sister	1
Auster-Paul_Complete-Reading_UB_4-26-95	70.55	70.79	lives	1
Auster-Paul_Complete-Reading_UB_4-26-95	70.79	70.95	on	1
Auster-Paul_Complete-Reading_UB_4-26-95	70.95	71.39	west	1
Auster-Paul_Complete-Reading_UB_4-26-95	71.39	71.43	a	1
Auster-Paul_Complete-Reading_UB_4-26-95	71.43	71.71	hundred	1
Auster-Paul_Complete-Reading_UB_4-26-95	71.71	71.83	and	1
Auster-Paul_Complete-Reading_UB_4-26-95	71.83	72.11	ninth	1
Auster-Paul_Complete-Reading_UB_4-26-95	72.11	72.59	street	1
Auster-Paul_Complete-Reading_UB_4-26-95	73.59	73.87	believe	1
Auster-Paul_Complete-Reading_UB_4-26-95	73.87	73.95	it	1
Auster-Paul_Complete-Reading_UB_4-26-95	73.95	74.03	or	1
Auster-Paul_Complete-Reading_UB_4-26-95	74.03	74.35	not	1
