file	beg	end	text	speaker
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.23	0.39	and	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.39	0.67	your	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.67	0.95	eyes	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.95	1.07	are	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	1.07	1.79	particularly	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	1.79	2.55	blue	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	2.91	3.07	and	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	3.07	3.23	your	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	3.23	3.91	feelings	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	3.91	4.11	may	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	4.11	4.31	be	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	4.31	5.07	fading	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	5.15	5.39	and	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	5.39	5.71	grow	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	5.71	6.39	blank	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.11	7.27	but	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.27	7.43	the	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.43	7.83	soap	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.83	7.99	is	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.99	8.43	happy	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	8.43	8.67	it's	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	8.67	8.95	you	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	22.6	22.68	US	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	22.72	23.12	looking	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	23.12	23.24	up	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	23.24	23.4	to	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	23.4	23.68	saint	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	23.68	24.24	brigid	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	26.9	27.18	let's	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	27.18	27.38	see	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	27.38	27.58	now	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	27.58	27.9	where	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	27.9	28.1	are	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.1	28.42	we	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.42	28.58	it	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.58	28.82	is	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.82	29.22	dust	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.22	29.3	in	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.3	29.46	new	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.46	29.82	york	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.82	30.1	about	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.1	30.22	to	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.22	30.38	be	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.38	30.9	christmas	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.9	31.02	and	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	31.02	31.46	next	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	31.46	31.86	nineteen	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	31.86	32.3	sixty	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.3	32.54	one	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.54	32.74	we	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.74	32.86	are	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.86	33.18	not	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	33.18	33.78	detectives	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	33.78	33.98	are	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	33.98	34.1	we	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.1	34.3	so	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.3	34.42	we	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.42	34.62	don't	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.62	34.86	care	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.86	35.02	what	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.02	35.34	time	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.34	35.42	it	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.42	35.86	is	1
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	36.95	37.15	where	1
