file	beg	end	text	speaker
PoemTalk-198_On-three-Larry-Price-poems	0.96	1.12	and	0
PoemTalk-198_On-three-Larry-Price-poems	1.12	1.3	that	0
PoemTalk-198_On-three-Larry-Price-poems	1.3	1.58	the	0
PoemTalk-198_On-three-Larry-Price-poems	1.58	1.8	whole	0
PoemTalk-198_On-three-Larry-Price-poems	1.8	2.58	personification	0
PoemTalk-198_On-three-Larry-Price-poems	2.58	2.76	that	0
PoemTalk-198_On-three-Larry-Price-poems	2.76	3.4	happens	0
PoemTalk-198_On-three-Larry-Price-poems	3.4	3.76	within	0
PoemTalk-198_On-three-Larry-Price-poems	3.76	3.94	your	0
PoemTalk-198_On-three-Larry-Price-poems	3.94	4.28	work	0
PoemTalk-198_On-three-Larry-Price-poems	4.28	6.3	especially	0
PoemTalk-198_On-three-Larry-Price-poems	6.3	7.08	there	0
PoemTalk-198_On-three-Larry-Price-poems	7.08	9.04	it's	0
PoemTalk-198_On-three-Larry-Price-poems	9.04	9.18	to	0
PoemTalk-198_On-three-Larry-Price-poems	9.18	9.42	show	0
PoemTalk-198_On-three-Larry-Price-poems	9.42	10.42	that	0
PoemTalk-198_On-three-Larry-Price-poems	10.42	10.74	whose	0
PoemTalk-198_On-three-Larry-Price-poems	10.74	11.32	monolog	0
PoemTalk-198_On-three-Larry-Price-poems	11.32	11.44	is	0
PoemTalk-198_On-three-Larry-Price-poems	11.44	12.22	it	0
PoemTalk-198_On-three-Larry-Price-poems	12.22	12.42	so	0
PoemTalk-198_On-three-Larry-Price-poems	12.42	12.54	to	0
PoemTalk-198_On-three-Larry-Price-poems	12.54	13.72	speak	0
PoemTalk-198_On-three-Larry-Price-poems	13.72	13.88	in	0
PoemTalk-198_On-three-Larry-Price-poems	13.88	14.0	a	0
PoemTalk-198_On-three-Larry-Price-poems	14.0	15.16	monolog	0
PoemTalk-198_On-three-Larry-Price-poems	15.16	15.7	on	0
PoemTalk-198_On-three-Larry-Price-poems	15.7	16.16	any	0
PoemTalk-198_On-three-Larry-Price-poems	16.16	16.4	one	0
PoemTalk-198_On-three-Larry-Price-poems	16.4	16.8	idea	0
PoemTalk-198_On-three-Larry-Price-poems	16.8	17.14	stands	0
PoemTalk-198_On-three-Larry-Price-poems	17.14	17.3	on	0
PoemTalk-198_On-three-Larry-Price-poems	17.3	17.74	stage	0
PoemTalk-198_On-three-Larry-Price-poems	17.74	17.92	for	0
PoemTalk-198_On-three-Larry-Price-poems	17.92	18.24	seven	0
PoemTalk-198_On-three-Larry-Price-poems	18.24	19.34	seconds	0
PoemTalk-198_On-three-Larry-Price-poems	19.34	19.46	as	1
PoemTalk-198_On-three-Larry-Price-poems	19.46	19.74	though	1
PoemTalk-198_On-three-Larry-Price-poems	19.74	19.9	the	1
PoemTalk-198_On-three-Larry-Price-poems	19.9	20.22	idea	1
PoemTalk-198_On-three-Larry-Price-poems	20.22	20.38	has	1
PoemTalk-198_On-three-Larry-Price-poems	20.38	20.82	somehow	1
PoemTalk-198_On-three-Larry-Price-poems	20.82	21.26	become	1
PoemTalk-198_On-three-Larry-Price-poems	21.26	21.46	the	1
PoemTalk-198_On-three-Larry-Price-poems	21.46	21.88	presenter	1
PoemTalk-198_On-three-Larry-Price-poems	21.88	21.98	of	1
PoemTalk-198_On-three-Larry-Price-poems	21.98	22.1	the	1
PoemTalk-198_On-three-Larry-Price-poems	22.1	23.68	monolog	1
PoemTalk-198_On-three-Larry-Price-poems	23.68	24.68	that's	1
PoemTalk-198_On-three-Larry-Price-poems	24.68	24.92	that's	1
PoemTalk-198_On-three-Larry-Price-poems	24.92	25.54	right	1
PoemTalk-198_On-three-Larry-Price-poems	25.54	25.64	i	1
PoemTalk-198_On-three-Larry-Price-poems	25.64	26.0	mean	1
PoemTalk-198_On-three-Larry-Price-poems	26.0	26.22	the	1
PoemTalk-198_On-three-Larry-Price-poems	26.22	26.56	question	1
PoemTalk-198_On-three-Larry-Price-poems	26.56	26.84	really	1
PoemTalk-198_On-three-Larry-Price-poems	26.84	27.7	becomes	1
PoemTalk-198_On-three-Larry-Price-poems	27.7	28.18	why	1
PoemTalk-198_On-three-Larry-Price-poems	28.18	28.36	why	1
PoemTalk-198_On-three-Larry-Price-poems	28.36	28.48	are	1
PoemTalk-198_On-three-Larry-Price-poems	28.48	29.06	we	1
