file	beg	end	text	speaker
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	1.23	1.82	repairing	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	4.97	5.13	of	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	5.13	5.47	course	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.0	6.08	a	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.08	6.38	last	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.38	6.58	minute	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	6.58	7.08	revisions	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	7.08	7.3	here	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	7.95	8.12	of	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.12	8.46	course	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	8.94	9.37	remember	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	9.68	10.19	memory	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.22	10.66	memory	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.66	10.76	I	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.76	10.93	know	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	10.93	11.27	because	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.43	11.51	the	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.51	11.84	current	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	11.84	12.17	picture	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.17	12.26	of	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.26	12.51	heaven	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.51	12.75	and	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.75	12.81	I	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	12.81	13.21	actually	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	13.21	13.66	thought	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	15.33	15.45	my	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	15.45	15.76	first	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	15.76	16.17	impression	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	16.17	16.27	of	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	16.27	16.59	her	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	17.03	17.31	but	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.24	18.35	in	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.35	18.41	the	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.41	18.71	course	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.71	18.81	of	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.81	18.97	my	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	18.97	19.29	life	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	20.68	21.12	faces	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	21.12	21.51	that	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	21.61	22.02	reminds	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.02	22.15	me	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.15	22.3	of	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.3	22.38	a	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.38	22.76	million	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	22.93	23.22	half	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	23.22	23.64	bad	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	23.99	24.23	from	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	24.23	24.33	the	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	24.33	24.63	crew	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.44	25.55	in	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.55	25.72	my	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	25.72	26.3	mind	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	27.17	27.49	such	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	27.49	27.91	person	2
Moxley-Jennifer_Complete-Recording_Segue-Ear-Inn_NYC_4-27-96	27.91	28.3	brings	2
