file	beg	end	text	speaker
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	0.32	0.44	my	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	0.44	0.68	mother	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	0.68	0.82	was	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	0.82	1.16	impressed	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	1.16	1.32	with	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	1.32	1.38	my	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	1.44	2.26	articulation	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	2.26	2.38	that	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	2.38	2.46	i	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	2.46	2.66	could	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	2.66	2.86	speak	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	2.86	2.98	at	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	2.98	3.26	all	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	3.26	3.5	much	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	3.5	3.78	less	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	3.78	3.96	make	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	3.96	4.36	poetic	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	4.36	5.3	conceptualizations	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	5.3	5.5	about	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	5.5	5.7	your	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	5.7	6.74	birthday	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	6.74	6.86	in	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	6.86	7.08	fact	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	7.08	7.16	i	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	7.16	7.32	was	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	7.32	7.8	obsessing	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	7.8	7.96	on	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	7.96	8.12	what	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	8.12	8.22	it	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	8.22	8.48	would	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	8.48	9.18	be	0
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	9.18	9.32	in	0
