file	beg	end	text	speaker
Ashbery-John_Complete-Recording_St-Marks_NY	0.28	0.48	to	1
Ashbery-John_Complete-Recording_St-Marks_NY	0.48	0.72	fall	1
Ashbery-John_Complete-Recording_St-Marks_NY	0.72	0.86	at	1
Ashbery-John_Complete-Recording_St-Marks_NY	0.86	1.08	our	1
Ashbery-John_Complete-Recording_St-Marks_NY	1.08	1.56	feet	1
Ashbery-John_Complete-Recording_St-Marks_NY	1.56	1.74	like	1
Ashbery-John_Complete-Recording_St-Marks_NY	1.82	2.74	crocuses	1
Ashbery-John_Complete-Recording_St-Marks_NY	3.6	3.8	all	1
Ashbery-John_Complete-Recording_St-Marks_NY	3.8	3.94	of	1
Ashbery-John_Complete-Recording_St-Marks_NY	3.94	4.18	our	1
Ashbery-John_Complete-Recording_St-Marks_NY	4.18	4.88	lives	1
Ashbery-John_Complete-Recording_St-Marks_NY	4.88	5.06	is	1
Ashbery-John_Complete-Recording_St-Marks_NY	5.06	5.12	a	1
Ashbery-John_Complete-Recording_St-Marks_NY	5.18	6.2	rebus	1
Ashbery-John_Complete-Recording_St-Marks_NY	6.2	6.4	of	1
Ashbery-John_Complete-Recording_St-Marks_NY	6.4	6.68	little	1
Ashbery-John_Complete-Recording_St-Marks_NY	6.68	7.12	wooden	1
Ashbery-John_Complete-Recording_St-Marks_NY	7.12	8.04	animals	1
Ashbery-John_Complete-Recording_St-Marks_NY	8.04	8.52	painted	1
Ashbery-John_Complete-Recording_St-Marks_NY	8.52	9.1	shy	1
Ashbery-John_Complete-Recording_St-Marks_NY	9.1	9.66	terrific	1
Ashbery-John_Complete-Recording_St-Marks_NY	9.66	10.64	colors	1
Ashbery-John_Complete-Recording_St-Marks_NY	10.64	11.4	magnificent	1
Ashbery-John_Complete-Recording_St-Marks_NY	11.4	11.66	and	1
Ashbery-John_Complete-Recording_St-Marks_NY	11.66	12.7	horrible	1
Ashbery-John_Complete-Recording_St-Marks_NY	12.7	13.06	close	1
Ashbery-John_Complete-Recording_St-Marks_NY	13.06	13.82	together	1
