file	beg	end	text	speaker
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	0.24	0.74	ghosts	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	0.74	1.06	of	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	1.06	1.86	christmas	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	1.86	2.08	that	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.08	2.52	hideous	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.52	2.9	ritual	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	2.9	3.06	of	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	3.06	3.54	virgin	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	3.54	4.26	birth	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.26	4.4	a	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.4	4.88	pretense	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	4.88	5.0	to	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	5.0	5.48	slaughter	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	5.48	5.9	lambs	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	5.9	6.18	later	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.18	6.3	in	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.3	6.46	the	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	6.46	7.16	year	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	7.16	7.38	call	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	7.38	7.6	it	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	7.6	8.04	spring	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.04	8.3	call	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.3	8.52	me	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.52	8.88	later	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	8.88	9.06	make	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.06	9.18	up	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.18	9.28	the	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.28	9.44	bed	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.44	9.56	in	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.56	9.68	the	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.68	9.94	back	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	9.94	10.16	room	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	10.16	10.32	while	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	10.32	10.6	they're	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	10.6	11.42	staying	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	11.42	11.56	the	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	11.56	12.3	cat	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	12.3	12.48	had	0
Drucker-Johanna_Complete-reading_Weds-at-four-plus_Buffalo_10-23-02	12.48	12.68	no	0
