file	beg	end	text
Clay-Steve_Close-Listening_5-17-21	0.05	0.11	a
Clay-Steve_Close-Listening_5-17-21	0.11	1.34	fascinating
Clay-Steve_Close-Listening_5-17-21	1.34	1.8	thing
Clay-Steve_Close-Listening_5-17-21	1.8	2.1	and
Clay-Steve_Close-Listening_5-17-21	2.1	2.4	now
Clay-Steve_Close-Listening_5-17-21	2.4	2.63	we
Clay-Steve_Close-Listening_5-17-21	2.63	3.02	both
Clay-Steve_Close-Listening_5-17-21	3.02	3.16	had
Clay-Steve_Close-Listening_5-17-21	3.16	3.2	a
Clay-Steve_Close-Listening_5-17-21	3.2	3.52	chance
Clay-Steve_Close-Listening_5-17-21	3.52	3.72	to
Clay-Steve_Close-Listening_5-17-21	3.72	3.96	read
Clay-Steve_Close-Listening_5-17-21	3.96	4.27	more
Clay-Steve_Close-Listening_5-17-21	4.27	4.9	literary
Clay-Steve_Close-Listening_5-17-21	4.9	5.46	history
Clay-Steve_Close-Listening_5-17-21	5.46	5.61	so
Clay-Steve_Close-Listening_5-17-21	5.61	5.91	we
Clay-Steve_Close-Listening_5-17-21	5.91	6.1	know
Clay-Steve_Close-Listening_5-17-21	6.1	6.51	going
Clay-Steve_Close-Listening_5-17-21	6.51	6.82	back
Clay-Steve_Close-Listening_5-17-21	6.82	7.02	to
Clay-Steve_Close-Listening_5-17-21	7.02	7.48	Blake
Clay-Steve_Close-Listening_5-17-21	7.48	7.56	of
Clay-Steve_Close-Listening_5-17-21	7.56	7.92	course
Clay-Steve_Close-Listening_5-17-21	7.92	8.09	who
Clay-Steve_Close-Listening_5-17-21	8.09	8.26	was
Clay-Steve_Close-Listening_5-17-21	8.26	8.48	such
Clay-Steve_Close-Listening_5-17-21	8.48	8.59	an
Clay-Steve_Close-Listening_5-17-21	8.59	9.06	outsider
Clay-Steve_Close-Listening_5-17-21	9.06	9.3	and
Clay-Steve_Close-Listening_5-17-21	9.3	9.66	printed
Clay-Steve_Close-Listening_5-17-21	9.66	10.07	and
Clay-Steve_Close-Listening_5-17-21	10.07	11.22	engraved,
Clay-Steve_Close-Listening_5-17-21	11.22	11.45	created
Clay-Steve_Close-Listening_5-17-21	11.45	11.57	his
Clay-Steve_Close-Listening_5-17-21	11.57	11.72	own
Clay-Steve_Close-Listening_5-17-21	11.72	12.17	engraving
Clay-Steve_Close-Listening_5-17-21	12.17	12.74	techniques,
Clay-Steve_Close-Listening_5-17-21	12.74	12.89	his
Clay-Steve_Close-Listening_5-17-21	12.89	13.02	own
Clay-Steve_Close-Listening_5-17-21	13.02	13.32	books
Clay-Steve_Close-Listening_5-17-21	13.32	14.06	but
Clay-Steve_Close-Listening_5-17-21	14.06	15.32	most
Clay-Steve_Close-Listening_5-17-21	15.32	16.42	literary,
Clay-Steve_Close-Listening_5-17-21	16.42	16.86	most
Clay-Steve_Close-Listening_5-17-21	16.86	17.42	poets
Clay-Steve_Close-Listening_5-17-21	17.42	17.84	exist
Clay-Steve_Close-Listening_5-17-21	17.84	18.3	within
Clay-Steve_Close-Listening_5-17-21	18.3	19.64	micro
Clay-Steve_Close-Listening_5-17-21	19.64	21.18	networks
Clay-Steve_Close-Listening_5-17-21	21.18	21.58	of
Clay-Steve_Close-Listening_5-17-21	21.58	23.17	publishers
Clay-Steve_Close-Listening_5-17-21	23.17	23.5	or
Clay-Steve_Close-Listening_5-17-21	23.5	24.25	bookstores
Clay-Steve_Close-Listening_5-17-21	24.25	24.55	that
Clay-Steve_Close-Listening_5-17-21	24.55	25.09	publish
Clay-Steve_Close-Listening_5-17-21	25.09	25.47	their
Clay-Steve_Close-Listening_5-17-21	25.47	25.82	work
Clay-Steve_Close-Listening_5-17-21	25.82	26.04	and
Clay-Steve_Close-Listening_5-17-21	26.04	26.33	that
Clay-Steve_Close-Listening_5-17-21	26.33	26.99	circulate
Clay-Steve_Close-Listening_5-17-21	26.99	27.12	to
Clay-Steve_Close-Listening_5-17-21	27.12	27.58	other
Clay-Steve_Close-Listening_5-17-21	27.58	27.88	poets
Clay-Steve_Close-Listening_5-17-21	27.88	28.03	and
Clay-Steve_Close-Listening_5-17-21	28.03	28.18	you
