file	beg	end	text
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	0.0	10.06	i
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	10.06	10.33	think
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	10.33	10.55	i'll
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	10.55	10.86	close
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	10.86	11.13	this
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	11.13	11.43	first
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	11.43	12.8	group
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	12.8	14.79	with
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	14.79	15.28	a
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	15.28	15.5	poem
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	15.5	15.83	that's
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	15.83	16.08	also
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	16.08	16.31	here
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	16.31	16.63	in
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	16.63	17.32	the
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	17.32	17.72	ends
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	17.72	17.76	of
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	17.76	17.92	the
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	17.92	18.2	earth
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	18.2	18.78	it's
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	18.78	19.65	called
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	19.65	20.23	wait
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	20.23	20.81	less
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	20.81	21.39	than
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	21.39	21.82	the
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	21.82	22.69	shadow
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	22.69	23.42	which
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	23.42	23.7	is
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	23.7	23.85	a
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	23.85	24.43	line
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	24.43	24.63	i
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	24.63	25.14	take
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	25.14	25.82	from
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	25.82	26.39	pounds
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	26.39	27.16	47th
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	27.16	27.52	canto
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	30.0	31.1	who
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	31.1	31.7	who
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	31.7	32.83	even
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	32.83	33.39	is
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	33.39	34.53	dead
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	34.53	35.38	yet
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	35.38	36.51	hath
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	36.51	37.36	his
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	37.36	38.49	mind
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	38.49	40.24	entire
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	40.24	41.51	wait
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	41.51	42.88	less
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	42.88	44.2	than
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	44.2	45.19	the
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	45.19	47.2	shadow
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	47.2	47.38	we
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	47.38	48.18	encounter
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	48.18	48.36	in
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	48.36	48.62	the
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	48.62	49.24	lateral
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	49.24	49.77	tunnel
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	49.77	49.95	at
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	49.95	50.37	great
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	50.37	50.88	depth
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	50.88	51.2	i
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	51.2	52.48	wear
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	52.48	52.72	in
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	52.72	53.04	my
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	53.04	53.95	forehead
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	53.95	54.06	a
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	54.06	54.55	baby
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	54.55	54.96	lap
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	54.96	55.66	newly
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	55.66	56.9	acquired
Bromige-David_Complete-Reading_Albany-CA_Fall-1968	56.9	57.31	the
