file	beg	end	text
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	0.0	5.86	brief
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	5.86	14.12	moments
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	14.12	14.28	with
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	14.28	14.92	Tchaikovsky
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	14.92	16.21	you
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	16.21	17.5	are
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	17.5	18.38	in
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	18.38	18.54	for
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	18.54	18.61	a
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	18.61	18.86	rare
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	18.86	19.32	treat
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	19.32	19.76	Peter
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	19.76	20.27	Ilyich
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	20.27	21.26	Tchaikovsky
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	21.26	21.42	is
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	21.42	21.53	in
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	21.53	21.59	a
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	21.59	21.9	playful
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	21.9	22.36	mood
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	22.36	23.25	over
Towle-Tony_Complete-Reading_Blue-Mountain-Gallery_NYC_2-8-86	23.25	24.14	here
