file	beg	end	text
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.22	0.24	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.24	0.51	your
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.51	0.8	eyes
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.8	1.1	are
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	1.1	1.89	particularly
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	1.89	2.35	blue,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	2.35	2.9	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	2.9	2.96	your
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	2.96	3.66	feelings
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	3.66	4.0	may
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	4.0	4.24	be
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	4.24	5.17	fading
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	5.17	5.22	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	5.22	5.58	grow
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	5.58	6.16	blank,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	6.16	6.43	but
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	6.43	6.87	the
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	6.87	7.17	soap
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.17	7.37	is
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.37	7.88	happy
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.88	8.28	it's
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	8.28	8.94	you.
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	8.94	10.01	Us
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	10.01	13.76	looking
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	13.76	14.83	up
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	14.83	15.9	to
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	15.9	18.57	St.
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	18.57	23.98	Bridget.
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	23.98	24.79	Let's
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	24.79	25.28	see
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	25.28	26.11	now,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	26.11	26.91	where
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	26.91	27.4	are
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	27.4	28.26	we?
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.41	28.53	It
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.53	28.66	is
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.66	28.93	dust
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	28.93	29.06	in
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.06	29.26	New
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.26	29.7	York,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.7	29.99	about
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	29.99	30.11	to
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.11	30.23	be
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.23	30.78	Christmas
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.78	30.96	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	30.96	31.19	next
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	31.19	32.14	1961.
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.14	32.27	We
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.27	32.47	are
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.47	32.67	not
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	32.67	33.49	detectives,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	33.49	33.68	are
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	33.68	34.06	we?
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.06	34.17	So
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.17	34.28	we
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.28	34.65	don't
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.65	34.77	care
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	34.77	35.06	what
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.06	35.21	time
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.21	35.32	it
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.32	35.64	is.
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	35.64	36.06	Where
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	36.06	36.43	will
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	36.43	36.86	we
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	36.86	36.9	all
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	36.9	37.03	be
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	37.03	37.2	on
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	37.2	37.46	New
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	37.46	37.98	Year's
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	37.98	38.58	Day?
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	38.58	38.86	St.
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	38.86	39.24	Bridget
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	39.24	39.64	knows,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	39.64	39.83	but
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	39.83	39.98	she
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	39.98	40.31	hasn't
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	40.31	40.53	sent
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	40.53	40.7	out
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	40.7	41.32	invitations
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	41.32	41.56	yet,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	41.56	41.73	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	41.73	42.01	yet,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	42.01	42.18	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	42.18	42.46	yet,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	42.46	42.63	and
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	42.63	42.92	yet,
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	42.92	43.05	as
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	43.05	43.24	the
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	43.24	43.77	Japanese
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	43.77	43.96	are
