file	beg	end	text
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	0.0	0.54	Arrows
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	0.54	0.81	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	0.81	1.54	arrows,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.54	1.91	same
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	1.91	2.28	damn
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	2.28	2.96	deal.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	2.96	4.13	Kissing
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	4.13	4.84	eliminates
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	4.84	5.52	fusion
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.52	5.68	of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	5.68	6.42	agitation
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	6.42	6.67	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	6.67	7.2	dreams.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	7.2	8.05	Folded
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.05	8.56	in
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.56	8.78	the
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	8.78	9.59	daze,
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	9.59	10.39	these
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	10.39	10.8	surprising
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	10.8	11.31	moments
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.31	11.56	with
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	11.56	12.1	you.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	12.1	12.63	Look
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	12.63	13.31	under
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	13.31	14.03	pain
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.03	14.25	and
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.25	14.79	find
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	14.79	15.48	me.
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.48	15.6	Of
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.6	15.91	course
Conrad-CA_Complete-Reading_War-and-Peace-3_Peace-on-A_11-2007	15.91	15.97	I
