file	beg	end	text
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	0.0	0.46	you're
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	0.46	1.21	scared.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	1.21	1.7	They
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	1.7	2.07	break
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	2.07	2.22	your
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	2.22	2.56	heart.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	2.56	3.46	They
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	3.46	3.9	examine
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	3.9	4.12	where
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	4.12	4.34	you've
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	4.34	4.59	been.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	4.59	5.68	The
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	5.68	5.96	boy
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	5.96	6.3	drank
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	6.3	6.45	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	6.45	6.64	bottle
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	6.64	6.8	of
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	6.8	7.18	milk
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	7.18	7.37	at
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	7.37	8.13	Harry.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	8.13	8.61	They
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	8.61	8.89	find
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	8.89	9.17	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	9.17	9.74	memory
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	9.74	9.93	of
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	9.93	10.31	your
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	10.31	11.11	voice.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	11.11	11.26	It
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	11.26	11.73	talks
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	11.73	12.12	to,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	12.12	12.6	say,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	12.6	12.97	your
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	12.97	13.63	hand.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	13.63	14.0	The
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	14.0	14.4	hand
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	14.4	14.74	touches
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	14.74	14.94	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	14.94	15.4	word's
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	15.4	15.93	body.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	15.93	16.49	They're
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	16.49	16.71	all
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	16.71	17.25	beating
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	17.25	17.48	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	17.48	17.86	air,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	17.86	18.48	saying,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	18.48	18.71	who
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	18.71	18.93	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	18.93	19.63	capital,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	19.63	20.17	expired
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	20.17	20.55	IDs,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	20.55	20.96	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	20.96	21.09	word
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	21.09	21.76	world,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	21.76	21.98	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	21.98	22.3	one
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	22.3	22.89	without
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	22.89	22.98	a
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	22.98	23.34	play
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	23.34	23.52	in
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	23.52	24.01	it.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	24.01	24.62	Answer
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	24.62	24.97	marks
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	24.97	25.23	are
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	25.23	25.59	made
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	25.59	25.84	of
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	25.84	26.6	rubber.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	26.6	27.06	Scrub
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	27.06	27.41	like
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	27.41	27.68	for
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	27.68	28.74	because.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	28.74	29.32	Until,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	29.32	30.28	until.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	30.28	31.52	Insert
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	31.52	31.88	holy
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	31.88	32.55	picture
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	32.55	32.63	in
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	32.63	32.96	cash
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	32.96	33.82	machine.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	33.82	34.32	Insist
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	34.32	34.8	stick
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	34.8	35.0	man
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	35.0	35.17	is
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	35.17	35.86	official
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	35.86	36.92	signature.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	36.92	37.31	Total
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	37.31	37.99	doing.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	37.99	38.8	Lips,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	38.8	39.17	road,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	39.17	39.56	house,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	39.56	40.24	tooth,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	40.24	40.92	genuine
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	40.92	41.22	dog
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	41.22	42.37	doing.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	42.37	42.91	Mailman's
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	42.91	43.64	overhand
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	43.64	44.24	causes
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	44.24	44.74	paper
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	44.74	45.31	cut.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	45.31	45.82	I'm
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	45.82	45.98	held
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	45.98	46.17	in
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	46.17	46.6	your
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	46.6	47.35	eyes.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	47.35	48.34	Now
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	48.34	48.53	you
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	48.53	48.76	must
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	48.76	48.96	look
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	48.97	49.12	at
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	49.12	49.51	me.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	49.51	50.08	Foreign
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	50.08	50.24	to
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	50.24	50.67	be
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	50.67	50.72	wary
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	50.72	51.12	burst
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	51.12	51.36	out
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	51.36	51.77	with
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	51.77	51.84	an
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	51.84	52.24	axe,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	52.24	53.04	diseases,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	53.04	53.6	names,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	53.6	53.84	and
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	53.84	54.96	enslavement.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	54.96	55.44	Secret
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	55.44	56.02	trumps
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	56.02	56.38	from
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	56.38	56.91	trust
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	56.91	57.01	to
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	57.01	57.64	scandal
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	57.64	57.86	or
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	57.86	58.36	fallen
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	58.36	58.81	fears
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	58.81	59.35	bottom
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	59.35	60.34	promises.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	60.34	60.61	But
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	60.61	60.79	we
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	60.79	61.13	took
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	61.13	61.68	it,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	61.68	61.87	told
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	61.87	62.22	it,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	62.22	62.62	and
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	62.62	63.03	made
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	63.03	63.24	why
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	63.24	63.59	up
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	63.59	63.86	after
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	63.86	64.74	because.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	64.74	64.91	He
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	64.91	65.52	doesn't
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	65.52	65.9	fall
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	65.9	66.13	for
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	66.13	66.39	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	66.39	67.27	possible,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	67.27	67.6	but
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	67.6	67.79	for
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	67.79	68.04	the
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	68.04	69.29	possibility.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	69.29	69.96	Washes
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	69.96	70.08	out
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	70.08	70.25	or
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	70.25	70.59	flat
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	70.59	71.12	anyway
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	71.12	71.62	with
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	71.62	71.78	his
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	71.82	72.36	thinking
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	72.36	72.96	scene.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	72.96	73.32	Fifty
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	73.32	73.77	things
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	73.77	74.28	without
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	74.28	74.74	which
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	74.74	75.22	getting
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	75.22	75.57	along
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	75.57	76.08	wonders
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	76.08	76.39	is
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	76.39	76.92	wonder.
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	76.92	78.36	Sensual
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	78.36	78.84	necessity
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	78.89	79.28	gets
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	79.28	79.94	angry,
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	79.94	80.74	affects
Templeton-Fiona_Complete-Reading_Ear-Inn_01-14-89	80.74	81.29	perfume
