file	beg	end	text
PhillyTalks10_Complete-Reading_03-01-99_UPenn	0.0	1.04	texture
PhillyTalks10_Complete-Reading_03-01-99_UPenn	1.04	2.76	flowers
PhillyTalks10_Complete-Reading_03-01-99_UPenn	2.76	2.98	troubled
PhillyTalks10_Complete-Reading_03-01-99_UPenn	2.98	4.19	surface
PhillyTalks10_Complete-Reading_03-01-99_UPenn	4.19	4.42	foil
PhillyTalks10_Complete-Reading_03-01-99_UPenn	4.42	4.72	for
PhillyTalks10_Complete-Reading_03-01-99_UPenn	4.72	4.99	moods
PhillyTalks10_Complete-Reading_03-01-99_UPenn	4.99	5.75	before
PhillyTalks10_Complete-Reading_03-01-99_UPenn	5.75	6.1	the
PhillyTalks10_Complete-Reading_03-01-99_UPenn	6.1	6.63	drop
PhillyTalks10_Complete-Reading_03-01-99_UPenn	6.63	6.85	to
PhillyTalks10_Complete-Reading_03-01-99_UPenn	6.85	7.27	darken
PhillyTalks10_Complete-Reading_03-01-99_UPenn	7.27	9.3	it
PhillyTalks10_Complete-Reading_03-01-99_UPenn	9.3	10.59	employment
PhillyTalks10_Complete-Reading_03-01-99_UPenn	10.59	11.48	feigned
PhillyTalks10_Complete-Reading_03-01-99_UPenn	11.48	12.51	identity
PhillyTalks10_Complete-Reading_03-01-99_UPenn	12.51	12.89	his
PhillyTalks10_Complete-Reading_03-01-99_UPenn	12.89	13.66	second
PhillyTalks10_Complete-Reading_03-01-99_UPenn	13.66	14.5	nature
PhillyTalks10_Complete-Reading_03-01-99_UPenn	14.5	15.88	jacket
PhillyTalks10_Complete-Reading_03-01-99_UPenn	15.88	16.09	small
PhillyTalks10_Complete-Reading_03-01-99_UPenn	16.09	17.16	light
PhillyTalks10_Complete-Reading_03-01-99_UPenn	17.16	17.28	to
PhillyTalks10_Complete-Reading_03-01-99_UPenn	17.28	17.64	see
PhillyTalks10_Complete-Reading_03-01-99_UPenn	17.64	17.82	and
PhillyTalks10_Complete-Reading_03-01-99_UPenn	17.82	19.18	canvas
PhillyTalks10_Complete-Reading_03-01-99_UPenn	19.18	20.7	tunnel
PhillyTalks10_Complete-Reading_03-01-99_UPenn	20.7	21.71	barred
