file	beg	end	text
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	1.48	2.09	I
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.09	2.38	thought
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.38	2.46	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.46	2.56	go
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.56	2.66	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	2.66	3.04	Chicago
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	3.04	3.42	right
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	3.42	3.76	away,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	3.76	4.28	and
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	4.28	5.05	suddenly,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	5.05	6.54	inexplicably,
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	6.54	7.18	my
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.18	7.56	will
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.56	7.98	failed
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.98	8.24	me.
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	8.24	8.47	Was
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	8.47	8.66	it
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	8.66	9.0	that
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.0	9.74	I'd
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.74	9.76	gotten
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.76	9.93	so
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.93	10.78	accustomed
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.78	10.95	to
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	10.95	11.46	living
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.46	11.71	all
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.71	11.88	by
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	11.88	12.43	myself
