file	beg	end	text
Auster-Paul_Complete-Reading_UB_4-26-95	0.0	0.1	Do
Auster-Paul_Complete-Reading_UB_4-26-95	0.1	0.33	you
Auster-Paul_Complete-Reading_UB_4-26-95	0.33	0.5	know
Auster-Paul_Complete-Reading_UB_4-26-95	0.5	0.74	where
Auster-Paul_Complete-Reading_UB_4-26-95	0.74	0.79	I
Auster-Paul_Complete-Reading_UB_4-26-95	0.79	1.14	could
Auster-Paul_Complete-Reading_UB_4-26-95	1.14	1.27	find
Auster-Paul_Complete-Reading_UB_4-26-95	1.27	1.64	another
Auster-Paul_Complete-Reading_UB_4-26-95	1.64	2.06	copy?
Auster-Paul_Complete-Reading_UB_4-26-95	2.06	2.14	R
Auster-Paul_Complete-Reading_UB_4-26-95	2.14	2.62	asked.
Auster-Paul_Complete-Reading_UB_4-26-95	2.62	2.68	I
Auster-Paul_Complete-Reading_UB_4-26-95	2.68	2.92	can't
Auster-Paul_Complete-Reading_UB_4-26-95	2.92	3.13	tell
Auster-Paul_Complete-Reading_UB_4-26-95	3.13	3.27	you
Auster-Paul_Complete-Reading_UB_4-26-95	3.27	3.41	how
Auster-Paul_Complete-Reading_UB_4-26-95	3.41	3.62	much
Auster-Paul_Complete-Reading_UB_4-26-95	3.62	3.71	it
Auster-Paul_Complete-Reading_UB_4-26-95	3.71	3.97	would
Auster-Paul_Complete-Reading_UB_4-26-95	3.97	4.17	mean
Auster-Paul_Complete-Reading_UB_4-26-95	4.17	4.35	to
Auster-Paul_Complete-Reading_UB_4-26-95	4.35	4.58	me.
Auster-Paul_Complete-Reading_UB_4-26-95	4.58	4.92	This
Auster-Paul_Complete-Reading_UB_4-26-95	4.92	5.17	one
Auster-Paul_Complete-Reading_UB_4-26-95	5.17	5.34	is
Auster-Paul_Complete-Reading_UB_4-26-95	5.34	5.62	for
Auster-Paul_Complete-Reading_UB_4-26-95	5.62	6.0	you,
Auster-Paul_Complete-Reading_UB_4-26-95	6.0	6.28	the
Auster-Paul_Complete-Reading_UB_4-26-95	6.28	6.66	woman
