file	beg	end	text
Wisher-Yolanda_Complete-Recording_8-4-16	0.54	0.54	Cross
Wisher-Yolanda_Complete-Recording_8-4-16	0.54	1.34	Ludlow,
Wisher-Yolanda_Complete-Recording_8-4-16	1.34	1.63	past
Wisher-Yolanda_Complete-Recording_8-4-16	1.63	2.0	the
Wisher-Yolanda_Complete-Recording_8-4-16	2.0	2.4	mailbox
Wisher-Yolanda_Complete-Recording_8-4-16	2.4	2.55	on
Wisher-Yolanda_Complete-Recording_8-4-16	2.55	2.81	the
Wisher-Yolanda_Complete-Recording_8-4-16	2.81	3.42	corner,
Wisher-Yolanda_Complete-Recording_8-4-16	3.42	4.23	risque
Wisher-Yolanda_Complete-Recording_8-4-16	4.23	4.65	video,
Wisher-Yolanda_Complete-Recording_8-4-16	4.65	5.21	Dino's
Wisher-Yolanda_Complete-Recording_8-4-16	5.21	5.9	pizza,
Wisher-Yolanda_Complete-Recording_8-4-16	5.9	6.07	and
Wisher-Yolanda_Complete-Recording_8-4-16	6.07	6.24	the
Wisher-Yolanda_Complete-Recording_8-4-16	6.24	6.68	emerald
Wisher-Yolanda_Complete-Recording_8-4-16	6.68	7.4	laundromat.
Wisher-Yolanda_Complete-Recording_8-4-16	7.4	7.61	The
Wisher-Yolanda_Complete-Recording_8-4-16	7.61	8.38	fruit
Wisher-Yolanda_Complete-Recording_8-4-16	8.38	8.42	trucks
Wisher-Yolanda_Complete-Recording_8-4-16	8.42	8.86	tucked
Wisher-Yolanda_Complete-Recording_8-4-16	8.86	9.14	into
Wisher-Yolanda_Complete-Recording_8-4-16	9.14	9.73	44th
Wisher-Yolanda_Complete-Recording_8-4-16	9.73	10.17	Street
Wisher-Yolanda_Complete-Recording_8-4-16	10.17	10.31	on
Wisher-Yolanda_Complete-Recording_8-4-16	10.31	10.53	the
Wisher-Yolanda_Complete-Recording_8-4-16	10.53	11.02	left,
Wisher-Yolanda_Complete-Recording_8-4-16	11.02	11.86	house
Wisher-Yolanda_Complete-Recording_8-4-16	11.86	11.93	eyes
Wisher-Yolanda_Complete-Recording_8-4-16	11.93	12.23	shut
Wisher-Yolanda_Complete-Recording_8-4-16	12.23	12.6	with
Wisher-Yolanda_Complete-Recording_8-4-16	12.6	13.38	boards,
Wisher-Yolanda_Complete-Recording_8-4-16	13.38	13.98	fringes
Wisher-Yolanda_Complete-Recording_8-4-16	13.98	14.01	of
Wisher-Yolanda_Complete-Recording_8-4-16	14.01	14.8	children.
Wisher-Yolanda_Complete-Recording_8-4-16	14.8	15.22	Once
Wisher-Yolanda_Complete-Recording_8-4-16	15.22	15.49	we
Wisher-Yolanda_Complete-Recording_8-4-16	15.49	15.95	went
Wisher-Yolanda_Complete-Recording_8-4-16	15.95	16.41	into
Wisher-Yolanda_Complete-Recording_8-4-16	16.41	16.93	a
Wisher-Yolanda_Complete-Recording_8-4-16	16.93	17.09	store
Wisher-Yolanda_Complete-Recording_8-4-16	17.09	17.56	sunk
Wisher-Yolanda_Complete-Recording_8-4-16	17.56	18.01	into
Wisher-Yolanda_Complete-Recording_8-4-16	18.01	18.35	the
Wisher-Yolanda_Complete-Recording_8-4-16	18.35	19.08	street,
Wisher-Yolanda_Complete-Recording_8-4-16	19.08	19.6	owned
Wisher-Yolanda_Complete-Recording_8-4-16	19.6	19.62	by
Wisher-Yolanda_Complete-Recording_8-4-16	19.62	19.69	a
Wisher-Yolanda_Complete-Recording_8-4-16	19.69	20.38	Cambodian
Wisher-Yolanda_Complete-Recording_8-4-16	20.38	21.04	woman.
Wisher-Yolanda_Complete-Recording_8-4-16	21.04	21.33	She
Wisher-Yolanda_Complete-Recording_8-4-16	21.33	21.88	sold
Wisher-Yolanda_Complete-Recording_8-4-16	21.88	22.85	everything,
Wisher-Yolanda_Complete-Recording_8-4-16	22.85	23.56	from
Wisher-Yolanda_Complete-Recording_8-4-16	23.56	23.91	evening
Wisher-Yolanda_Complete-Recording_8-4-16	23.91	24.38	gowns
Wisher-Yolanda_Complete-Recording_8-4-16	24.38	24.57	to
Wisher-Yolanda_Complete-Recording_8-4-16	24.57	25.3	soup.
Wisher-Yolanda_Complete-Recording_8-4-16	25.3	25.73	Over
Wisher-Yolanda_Complete-Recording_8-4-16	25.73	25.94	to
Wisher-Yolanda_Complete-Recording_8-4-16	25.94	26.58	Walnut
Wisher-Yolanda_Complete-Recording_8-4-16	26.58	26.9	and
Wisher-Yolanda_Complete-Recording_8-4-16	26.9	28.02	45th,
Wisher-Yolanda_Complete-Recording_8-4-16	28.5	28.59	where
Wisher-Yolanda_Complete-Recording_8-4-16	28.59	28.76	the
Wisher-Yolanda_Complete-Recording_8-4-16	28.76	29.13	Muslim
Wisher-Yolanda_Complete-Recording_8-4-16	29.13	29.28	cat
Wisher-Yolanda_Complete-Recording_8-4-16	29.28	29.57	sells
Wisher-Yolanda_Complete-Recording_8-4-16	29.57	29.8	this
Wisher-Yolanda_Complete-Recording_8-4-16	29.8	30.26	chicken
Wisher-Yolanda_Complete-Recording_8-4-16	30.26	30.64	wrapped
Wisher-Yolanda_Complete-Recording_8-4-16	30.64	30.77	in
Wisher-Yolanda_Complete-Recording_8-4-16	30.77	31.08	pita,
Wisher-Yolanda_Complete-Recording_8-4-16	31.08	31.69	draped
Wisher-Yolanda_Complete-Recording_8-4-16	31.69	31.72	in
Wisher-Yolanda_Complete-Recording_8-4-16	31.72	32.36	cucumber
Wisher-Yolanda_Complete-Recording_8-4-16	32.36	33.02	sauce.
Wisher-Yolanda_Complete-Recording_8-4-16	33.02	33.84	The
Wisher-Yolanda_Complete-Recording_8-4-16	33.84	33.92	pregnant
Wisher-Yolanda_Complete-Recording_8-4-16	33.92	34.21	woman
Wisher-Yolanda_Complete-Recording_8-4-16	34.21	34.67	behind
Wisher-Yolanda_Complete-Recording_8-4-16	34.67	34.88	the
Wisher-Yolanda_Complete-Recording_8-4-16	34.88	35.44	counter
Wisher-Yolanda_Complete-Recording_8-4-16	35.44	36.0	writes
Wisher-Yolanda_Complete-Recording_8-4-16	36.0	36.11	our
Wisher-Yolanda_Complete-Recording_8-4-16	36.11	36.48	order
Wisher-Yolanda_Complete-Recording_8-4-16	36.48	36.7	out
Wisher-Yolanda_Complete-Recording_8-4-16	36.7	36.85	in
Wisher-Yolanda_Complete-Recording_8-4-16	36.85	37.56	Arabic.
Wisher-Yolanda_Complete-Recording_8-4-16	37.56	37.75	We
Wisher-Yolanda_Complete-Recording_8-4-16	37.75	38.03	grab
Wisher-Yolanda_Complete-Recording_8-4-16	38.03	38.57	a
Wisher-Yolanda_Complete-Recording_8-4-16	38.57	38.6	juice
Wisher-Yolanda_Complete-Recording_8-4-16	38.6	38.95	from
Wisher-Yolanda_Complete-Recording_8-4-16	38.95	39.21	the
Wisher-Yolanda_Complete-Recording_8-4-16	39.21	40.04	freezer,
Wisher-Yolanda_Complete-Recording_8-4-16	40.04	40.68	some
Wisher-Yolanda_Complete-Recording_8-4-16	40.68	41.32	chips,
Wisher-Yolanda_Complete-Recording_8-4-16	41.32	41.4	I
Wisher-Yolanda_Complete-Recording_8-4-16	41.4	41.97	the
Wisher-Yolanda_Complete-Recording_8-4-16	41.97	42.01	bean
Wisher-Yolanda_Complete-Recording_8-4-16	42.01	42.29	and
Wisher-Yolanda_Complete-Recording_8-4-16	42.29	42.71	sweet
