file	beg	end	text
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	0.18	0.71	unmet
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	0.71	1.58	desire
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	1.58	2.13	stalks
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.13	2.42	the
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.42	2.67	bed
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.67	2.94	and
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	2.94	3.76	cupboard
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	3.76	4.64	desire
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	4.64	5.55	thick
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	5.55	6.69	brambles
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	6.69	6.86	she
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	6.86	8.49	stares
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	8.49	9.19	into
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	9.19	9.76	her
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	9.76	10.56	tv's
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	10.56	11.08	2
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	11.08	11.74	a.m
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	11.74	12.25	glares
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	12.25	12.96	watches
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	12.96	13.19	the
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	13.19	13.46	way
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	13.46	13.73	she
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	13.73	14.09	once
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.09	14.71	watched
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.71	14.83	a
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	14.83	15.27	boy's
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	15.27	15.63	body
