file	beg	end	text
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.0	0.36	He
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.36	0.51	had
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.51	0.61	a
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	0.61	1.11	lousy
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	1.11	2.15	temper,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	2.15	2.19	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	2.19	2.27	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	2.27	2.92	never,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	2.92	3.02	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	3.02	3.52	guess
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	3.52	3.62	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	3.62	4.12	never
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.12	4.52	will
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.52	4.82	get
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	4.82	5.16	rid
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.16	5.27	of
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.27	5.54	that
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.54	5.92	secret
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	5.92	6.94	self-protection
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	6.94	6.99	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	6.99	7.38	learned
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	7.38	7.78	then.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	7.78	8.08	They
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	8.08	8.61	both
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	8.61	8.81	were
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	8.81	9.59	fighters,
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	9.59	9.75	my
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	9.75	10.3	mother
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	10.3	10.48	and
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	10.48	11.26	father.
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	11.26	11.33	I
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	11.33	12.01	remember
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.01	12.18	him
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.18	12.72	pulling
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.72	12.95	the
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	12.95	13.73	tablecloth
