file	beg	end	text
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	0.0	0.28	This
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	0.28	0.42	is
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	0.42	0.48	a
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	0.48	1.04	species
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	1.04	1.26	near
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	1.26	2.19	extinction.
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	2.19	2.34	An
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	2.34	2.76	island
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	2.76	3.32	floated
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	3.32	3.69	off,
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	3.69	4.04	drift
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	4.04	4.16	and
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	4.16	4.72	shift,
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	4.72	5.32	consonantal
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	5.32	5.84	dream
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	5.84	6.0	of
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	6.0	6.62	matter,
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	6.62	6.75	how
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	6.75	6.89	we
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	6.89	7.12	are
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	7.12	7.83	alienated
