file	beg	end	text
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	0.0	1.32	Teresius
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	1.32	2.0	like
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	2.0	2.84	softness
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	2.84	3.15	and
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	3.15	5.18	delicacy,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	5.18	6.96	and
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	6.96	8.48	questioning
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	8.48	8.79	Clare,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	8.79	8.88	your
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	8.88	9.54	listeners,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	9.54	10.0	about
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	10.0	10.39	him,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	10.39	10.72	that
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	10.72	11.06	resulted
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.06	11.24	in
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.24	11.38	that
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.38	11.6	little
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.6	12.24	high-wooling
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	12.24	13.0	voice
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	13.0	13.23	that
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	13.23	13.46	some
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	13.46	13.81	people
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	13.81	14.05	had,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	14.05	14.13	you
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	14.13	14.3	know,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	14.3	14.54	older
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	14.54	14.78	folks
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	14.78	15.0	have.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	15.0	15.17	Old
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	15.17	15.51	school
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	15.51	16.02	teacher,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	16.02	16.47	ladies,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	16.47	16.58	or
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	16.58	16.75	old
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	16.75	17.09	school
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	17.09	17.6	teacher,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	17.6	18.0	men.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	18.0	18.09	I
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	18.09	18.52	don't
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	18.52	19.04	know,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	19.04	19.3	you
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	19.3	19.74	might
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	19.74	20.45	describe
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	20.45	20.97	this,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	20.97	21.06	I
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	21.06	21.58	mean,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	21.58	21.91	it's
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	21.91	23.0	horrible.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	23.0	23.36	Here
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	23.36	23.54	he
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	23.54	23.9	is,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	23.9	24.08	in
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	24.08	25.36	1928,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	25.36	25.63	one
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	25.63	26.36	period,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	26.36	27.36	continued,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	27.36	27.63	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	27.63	28.08	great
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	28.08	28.44	laws
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	28.44	29.08	between
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	29.08	29.35	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	29.35	30.17	descended
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	30.17	31.0	women.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	31.0	31.23	What
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	31.23	31.34	is
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	31.34	31.45	he
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	31.45	32.0	saying?
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	32.0	32.22	That
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	32.22	32.44	love
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	32.44	32.6	was
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	32.6	32.87	never
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	32.87	33.09	made
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	33.09	33.25	for
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	33.25	33.41	man
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	33.41	33.57	and
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	33.57	33.84	woman
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	33.84	33.95	to
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	33.95	34.22	crack
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	34.22	34.6	between
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	34.6	35.0	them,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	35.0	35.18	and
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	35.18	35.3	so
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	35.3	35.42	he
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	35.42	35.72	loves
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	35.72	35.9	and
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	35.9	36.2	loves
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	36.2	36.38	his
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	36.38	36.62	sons
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	36.62	36.8	and
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	36.8	37.1	loves
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	37.1	37.22	as
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	37.22	37.34	he
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	37.34	38.0	pleases.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	38.0	38.24	But
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	38.24	38.64	there
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	38.64	38.8	is
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	38.8	38.88	a
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	38.88	39.28	great
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	39.28	39.52	law
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	39.52	39.84	over
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	39.84	40.07	him
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	40.07	40.64	which,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	40.64	41.12	dash,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	41.12	41.28	is
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	41.28	41.44	as
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	41.44	41.6	it
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	41.6	42.0	is,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	42.0	42.18	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	42.18	42.43	wind
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	42.43	43.0	blowing,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	43.0	43.18	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	43.18	43.66	mudspots
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	43.66	43.78	on
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	43.78	43.96	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	43.96	44.44	polished
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	44.44	45.0	surface,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	45.0	45.22	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	45.22	45.53	face
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	45.53	46.22	reflected
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	46.22	46.37	in
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	46.37	46.6	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	46.6	47.0	glass,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	47.0	47.49	which,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	47.49	47.63	as
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	47.63	47.84	you
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	47.84	48.47	advance,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	48.47	48.68	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	48.68	49.17	peaches
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	49.17	50.0	disappear,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	50.0	50.73	leaving
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	50.73	51.15	only
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	51.15	51.46	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	51.46	52.0	hat,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	52.0	52.13	as
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	52.13	52.33	you
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	52.33	52.59	drop
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	52.59	53.0	back,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	53.0	53.16	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	53.16	53.54	peaches
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	53.54	54.0	return,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	54.0	54.35	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	54.35	54.7	tip
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	54.7	54.93	of
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	54.93	55.28	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	55.28	56.0	nose,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	56.0	56.1	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	56.1	56.43	projection
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	56.43	56.56	over
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	56.56	56.66	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	56.66	57.0	eyebrows,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	57.0	57.2	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	57.2	58.0	cheekbones,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	58.0	58.31	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	58.31	58.82	bulge
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	58.82	59.03	of
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	59.03	59.34	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	59.34	60.0	lips,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	60.0	60.56	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	60.56	61.68	chin,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	61.68	63.0	last.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	63.0	64.0	Bill?
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	64.0	64.32	See,
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	64.32	64.58	he's
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	64.58	65.03	playing
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	65.03	65.41	tricks
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	65.41	65.68	with
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	65.68	65.87	his
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	65.87	66.13	mind
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	66.13	66.32	all
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	66.32	66.51	the
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	66.51	67.0	time.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	67.0	68.0	Yes.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	68.0	69.0	Yeah.
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	69.0	69.39	Yeah,
