file	beg	end	text	speaker
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.08	1.32	With	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.32	1.52	one	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.52	1.8	hand	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.8	1.92	on	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	1.92	2.08	your	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.08	2.68	back	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.72	2.88	and	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	2.88	3.24	another	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.24	3.4	in	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.4	3.44	a	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	3.44	4.0	tunnel,	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.36	4.72	passing	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.72	4.96	through	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	4.96	5.56	invoked	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	5.56	6.16	caverns	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.16	6.32	and	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.32	6.88	conscious	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	6.88	7.36	faults	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	7.36	7.56	in	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	7.56	7.96	adequately	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	7.96	8.36	humble	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.36	8.72	taken	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.72	8.88	to	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	8.88	9.36	freefall	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.36	9.52	and	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.52	9.88	firmly	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	9.88	10.44	abandoned	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	10.44	10.6	in	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	10.6	10.76	the	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	10.76	11.24	forcefully	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	11.24	11.92	captured	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	11.92	12.4	present	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	12.4	12.96	precisely	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	12.96	13.2	to	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	13.2	13.68	view	
