file	beg	end	text	speaker
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	0.88	1.12	Come	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.12	1.36	from	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.36	1.48	the	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.48	1.92	middle	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	1.92	2.08	and	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	2.08	2.28	go	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	2.28	2.92	home	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	3.16	3.76	performing	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	3.76	4.12	woman	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	4.12	4.32	in	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	4.32	4.4	a	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	4.4	5.28	calabash	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	5.28	5.72	haste	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	5.72	5.88	to	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	5.88	6.4	display	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	6.4	6.6	and	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	6.6	6.84	all	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	6.84	7.68	plum	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.08	8.52	passing	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.52	8.76	along	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.76	8.88	the	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	8.88	9.08	way	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	9.08	9.28	of	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	9.28	9.84	seamless	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	9.84	10.48	parlors	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	10.48	11.12	pastures	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	11.12	11.64	plates	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	11.64	11.8	in	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	11.8	12.48	flight	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	12.88	13.24	today	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.24	13.64	becomes	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.64	13.72	the	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	13.72	14.12	day	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	14.12	14.32	his	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	14.32	15.16	goldfish	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	15.16	15.64	thinking	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	15.64	16.4	stands	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	17.12	17.48	among	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	17.48	18.04	which	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	18.24	18.72	dial	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	18.72	18.88	the	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	18.88	19.2	last	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	19.2	19.36	of	
Coolidge-Clark_Complete-Reading_Buffalo_11-14-90	19.36	19.48	the	
