file	beg	end	text	speaker	section
PhillyTalks3_Complete-Recording_01-21-98_UPenn	0.594	1.565	To me it was	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	2.03	5.356	particularly telling and why I find it a compelling argument	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	5.64	6.435	because it does	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	6.78	7.717	challenge	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	7.84	10.214	in some ways and initiate a bit of a rupture	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	10.687	11.822	with a l-	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	11.9	14.803	# uh a poetics of desire and a libidinal economy	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	15.057	16.112	but it also	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	16.65	17.058	(())	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	17.29	19.537	initiates this act of pointing	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	20.06	22.06	um which I see a lot	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	22.25	25.13	of in work of my contemporaries.	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	25.348	31.072	who are spread out, not located um geographically in any particular area	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	31.34	35.26	um that their work p- points to particular social facts	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	35.43	37.322	usually that are disgusting	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	37.75	44.396	or not so much that the facts are disgusting, but the people are disgusted by the facts, they're disgusted by their economic situation.	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	44.602	46.013	They're disgusted by	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	46.27	47.501	in Canada how	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	47.847	52.54	following the fifth term of Reagan administration, America, Canada has to	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	52.815	54.655	mock the same thing and=	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	54.96	56.183	and how um	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	56.65	58.07	arts funding is being	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	58.24	60.46	stripped away ((and)) essentially	Speaker1	
PhillyTalks3_Complete-Recording_01-21-98_UPenn	60.914	63.609	uh a gospel of facts from the right	Speaker1	
