file	beg	end	text	speaker	section
PoemTalk-198_On-three-Larry-Price-poems	0.86	4.85	And that the whole personification that happens within your work and especially	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	5.204	5.725	um	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	6.11	7.69	theirs it's um	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	7.827	8.337	uh	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	8.87	9.679	to ((show)) that	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	10.318	11.63	whose monologue is it,	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	12.032	12.916	so to speak.	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	13.069	13.376	(())	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	13.539	14.658	Inner monologue	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	14.993	18.799	when I # any one idea stands on stage for seven seconds	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	19.24	22.72	so the idea has somehow become the presenter of the monologue.	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	23.52	25.2	That's e- e- # that's right.	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	25.42	32.24	I mean, the question really becomes why= why are we writing. Who is it that's writing. Why did that	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	32.881	33.807	start	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	33.96	35.92	writing. What started writing.	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	36.284	37.77	What is writing to what?	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	37.92	40.194	And so on. I mean, there are all those questions that	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	40.72	43.257	you know, it # an ((I,)) is it an ((I?))	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	43.41	47.04	And I'm not so sure that I want to invest everything that I'm doing	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	47.38	49.22	in any particular	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	49.65	52.029	place, one place, because I think,	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	52.363	53.012	you know,	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	53.19	55.66	time and space are always going to be complicated	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	55.808	56.334	and	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	56.85	62.26	I don't think the writing comes out of any one place. I think it comes out of this as I said	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	62.456	63.073	this	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	63.26	64.55	melange of=	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	64.829	65.339	of	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	65.74	68.54	debris, forces, factors, operators.	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	69.03	70.29	It's, you know, it's=	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	70.4	72.01	it's complex and so	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	72.73	75.503	((you have)) I'm really interested in	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	73.567	78.5	But (()) but curiously here you you then # but you and I are here now.	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	78.483	78.945	Mhm.	Speaker3	
PoemTalk-198_On-three-Larry-Price-poems	78.894	80.888	Well, I ((love that)) trying to ((bind.))	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	80.869	83.724	Right. I mean, but it's an address, you know.	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	81.495	82.288	(())	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	84.123	85.167	(())	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	84.15	88.23	To the supposition I= I love I'll be.	Speaker4	
PoemTalk-198_On-three-Larry-Price-poems	88.98	95.08	Andy Warhol. I'll be. In other words we're going to try so- # try some identity on for size.	Speaker4	
PoemTalk-198_On-three-Larry-Price-poems	91.254	91.871	Mhm.	Speaker1	
PoemTalk-198_On-three-Larry-Price-poems	95.54	96.999	I will be and you will be.	Speaker4	
PoemTalk-198_On-three-Larry-Price-poems	97.022	98.616	((Everyone)) (())	Speaker2	
PoemTalk-198_On-three-Larry-Price-poems	97.54	99.466	You= be= you= be= you be.	Speaker4	
PoemTalk-198_On-three-Larry-Price-poems	99.447	103.238	Oh, I thought you were talking about like Walgreens or something. ((It's)) (()) over in aisle ~B.	Speaker4	
