file	beg	end	text	speaker	section
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	0.788	5.589	There is no arguing with vain terror and negligence	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	6.273	18.307	I am very unwilling and not obliged to write my history of melancholy but to let madam do what unhappy fancy that confinement enfetters	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	18.783	21.834	too ugly to kiss Doctor ((Shawnson))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	23.092	26.57	would not trouble too much with the lives of the poets	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	27.022	30.666	in unmerciful nights and great want of company	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	31.601	33.119	sadly broken	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	33.471	38.334	but one of the most fervent and eloquent prayers	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	42.764	53.708	I think Johnson's um History of Melancholy has got to be one of the unwritten books we {laugh} most regret because {laugh} I'm not sure what it would tell us, but it's be bound to be interesting	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	54.199	56.764	((and out of)) the only person who'd come anywhere near him ((in))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	57.748	61.956	promise of um books which he'd never wrote is uh Samuel Taylor Coleridge.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	63.287	63.895	uh {breath}	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	64.918	65.966	i- In a way	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	69.162	70.681	writing these little poems is #	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	71.115	72.149	((and it me- meant that {breath}))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	72.721	78.006	what I have to do all the time is to sort of look for the specific density of a poet's language, and once you've found that	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	78.9	82.053	these and uh the rest of the poem sort of follows out of that	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	82.581	89.948	(({lipsmack})) And with some poets, even quite= quite difficult poets y- you can find that specific density quite quickly. wi- With Coleridge	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	90.405	94.84	you- you- you've got to sort of swim through an ocean of words before you even get sense of any of it.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	96.023	96.558	((Ha.))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	97.554	98.414	And so	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	99.445	103.784	um i- in many ways, ((there's the Coleridge life)) is by far the most complex of these	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	104.941	110.408	Half awake and half asleep, dreamer of ugly things and little tales	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	110.97	118.331	in a rage for a sunny corner and ((bows)) his sonnets, my illegible unchastities	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	119.112	124.622	~S ~T ((Cumberbark)) of tenacious memory in Henry ((pest house))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	125.127	129.747	with a perfectible scheme of cottage dell and brothers ((Salvi))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	130.653	136.842	and to marry the woman I, watchman, love best of all created beings	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	137.689	141.029	These poems and a flaming prospectus	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	141.579	147.437	A father transpierced. Brother Poole, I have read almost everything	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	148.003	153.933	while Wordsworth and his sister and myself afloat in a sort of reverie	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	154.72	160.31	to feel what I now feel, laudanum alone gave me repose	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	161.142	166.16	This silence and hit my poor muse and keynote pain	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	166.633	182.024	scribble a ghost until nature in her long entrancement, a bulgy black drop precipice blended Ebon her name Ebon, and if on my cheek I conjure lazy ((bled)) shadows into ((Azra))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	182.407	187.915	echo upon echo, twelve drops, an eighth part of what I took of ((Kessick))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	188.354	192.888	Dreams as my life, I dread to riot and sleep	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	193.311	196.882	My pocketbooks the history of every era	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	197.238	210.797	most shocking pandemonium of grief and shame, nuncinations of jealousy, ((~W the bed ~S ~H)) cancel, ((el pisermine nunia pulcherrima aperta,)) cancel	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	211.147	234.024	I the dire poison and elusive thoughts cruelly crawled for a time, darling passion or tyrannic, that spiderweb steel in which my soul flutters, contemptuous silence and ((~W's)) no hope of ((me whirled)) about a chasm, claw like consciousness a shadow which tells us what we are not an immedicable nothing	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	234.378	262.411	but contradiction around and against mute terrors that full ((on curtainment)) of the imagination, pioneer to my work on the logos again and again through the magic glass and meditative excess unity in many unmeaning blank in a wilderness of sleep ((Paul Harkley)) whirling drowned soul feeling, feeling all the talk, half dream half phantom to ((actual))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	270.089	272.851	When Geraldine was talking about {breath} uh living in Sheffield.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	274.087	275.75	((Ashville)) {breath}	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	277.01	279.96	which isn't really notable for its poetic tradition.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	281.816	286.1	I mean I think the best known poet who ever lived there was a man called Ebenezer Elliott.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	287.019	289.195	uh He was known as the Corn Law Rhymer	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	289.651	289.991	(({lipsmack}))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	290.591	294.112	um {lipsmack} because a lot of his # most of his work in fact is	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	294.837	301.449	{breath} poems dedicated to the abolition of the corn laws which were a particularly iniquitous tax	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	302.685	306.48	of the early nineteenth century Basically a tax on bread. i- It= was=	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	306.944	309.726	it was a way of ensuring that poor people starved	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	310.659	314.434	and it took thirty years of effort by people like Elliott to get it	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	315.388	316.516	revoked {breath}	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	318.508	320.554	Ebenezer Elliott ((~CNR))	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	321.447	326.629	Devil's dull sun then doubtful with a man or malt worm	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	327.515	331.644	flitting to Sheffield with eight or nine children in a cart	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	332.513	337.762	these feelings hammered cold short will snap and fly off	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	338.557	346.504	Our Corn Law rhymer whose pamphlet printed by order of the Sheffield Mechanics against willful men	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	347.005	352.84	who taxed our cake and took our cake to throw our cake away	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	353.546	365.054	His mouth, his alphabet whose grindstone and garden, ranter, scavenger, preacher Is this famine life of England so lovable, the soul should return?	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	368.826	370.373	{laugh} I think we know the answer to that.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	375.292	381.385	On a lighter note, I= uh I= I= I have a great liking for the parson poets of the eighteenth and nineteenth centuries.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	381.963	386.257	((as they're)) quite wonderful. (()) I think they kept poetry alive for about a hundred and fifty years,	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	386.671	390.456	sort of sat in their rectories writing {laugh} poetry that nobody's ever read.	Subject	
Halsey-Alan_Complete-Reading_BUS-MFA_Boise_10-15-10	390.89	394.715	um These are my favorites of Charles Turner, who= who in fact was um	Subject	
