file	beg	end	text	speaker	section
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	0.211	1.657	((Tiresius like))	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	2.478	4.106	softness and delicacy	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	4.797	5.814	((in um))	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	6.943	10.032	((Claire)) quite questioned the inquiry of ((the)) ((missing bottom))	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	10.462	15.212	It resulted in that little high ((warbling)) voice that some people have, you know older folks there	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	15.575	18.097	Old school teacher ladies or old school teacher men	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	19.056	22.16	((uh)) I don't know, ((you)) might describe as something that's	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	22.369	23.873	Oh, I see ((with the way you))	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	23.154	23.924	horrible	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	24.107	26.244	here he is, you know nineteen twenty eight	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	24.892	25.684	((Nice))	Unknown2	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	26.753	27.269	uh	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	28.04	40.986	one period continue the great laws ((this is when he decided. What=)) what is he saying? That love was never made for man and woman to ((crack the cleanup)) so he loves and loves his sons and loves his ((Ecclesias.)) But there is a great law over him which	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	41.259	54.465	that it is as it is, the wind blowing, the mud spots on the fallen surface the face reflected in the glass which as you advance, the features disappear leaving only the hat ((as you draw back, features return))	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	54.899	61.741	Tip of the nose, the projection over the eyebrows, the cheekbones and the bulge of the lips, and the chin last	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	62.13	62.711	Yeah, uh-huh.	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	62.261	63.249	{laugh} it's ((a))	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	63.754	64.342	((real))	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	64.517	66.903	((So= so)) he was playing tricks with his mind all the time	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	66.714	67.514	Yes.	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	68.23	68.92	{NSV} uh	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	69.989	72.503	Yeah, it really puts tricks on you with perception	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	72.614	73.384	((Ellison))	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	74.173	80.074	And so that would give it tremendous depth, uh whereas everybody else is walking around in a world already solid	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	74.34	74.74	((Right))	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	80.695	83.479	he's dissolving with all his like conceptual	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	83.856	85.39	uh= uh subtleties	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	85.739	86.233	Yeah.	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	86.218	87.55	and then try to write them down.	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	88.087	88.662	Yeah.	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	89.214	94.576	I'll make a big serious portrait ((of)) my time. Yeah. ((This is twenty two,)) yeah.	Unknown1	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	95.867	98.282	So to continue the anecdotal aspect	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	99.243	100.826	of this um	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	102.041	105.852	see, I had a uh # I did an interview, did # wrote the interview up	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	106.581	110.452	I get the n- # the only things I remember were ((I take your eye)) and	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	111.137	112.446	((the eye of a doctor))	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	113.153	116.595	He answered my ((questions,)) do you consider yourself a doctor or a poet	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	117.655	118.588	and um	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	120.488	123.149	((sect)) that he wrote on ((any time))	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	123.818	124.23	Huh.	Unknown2	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	124.234	127.647	and ((in= be-)) in between patients	Subject	
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	128.406	131.401	he would # he had a thought. ((He met)) interesting patients and so	Subject	
