file	beg	end	text	speaker	section
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	1.73	3.984	I thought to go to Chicago right away	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	4.115	5.261	and suddenly,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	5.643	6.762	inexplicably,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	7.053	8.359	my will failed me.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	9.63	13.91	Was it that I'd gotten so accustomed to living all by myself during the past four months?	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	14.1	15.51	That I needed no one else?	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	16.68	19.77	An older woman, a second cousin, took me in hand,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	20.41	25.74	but I was able to keep my detachment by seeing that it was only my mental image of her that was making love to me.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	26.17	27.801	Whatever our ((bodies)) were up to.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	29.55	36.001	Meanwhile, I kept a close watch on that ladder activity, thinking how now I would be able to satisfy Hilda when next we met.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	36.65	39.205	The knowledge, however acquired, is power.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	41.77	44.72	I must confess my feelings towards Hilda were not unmixed.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	44.97	47.069	At times I would decide to banish her	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	47.66	49.27	((for)) she deserved nothing else.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	50.04	54.57	But then I would see that she was already banished, and that I would have to think of something else.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	58.512	64.02	Well, the first thing I had to confront was how to extricate myself from the second cousin's clutches.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	64.735	65.939	That's another story.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	66.63	70.07	A story all in itself and one, really, very much like this.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	70.71	72.343	So I don't have to tell it here.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	79.32	80.63	A year had passed	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	80.8	85.199	and Hilda had grown some four or five inches so that she was now six feet tall.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	86.52	91.351	Her wrists, which had been ((long)) with a kind of vulnerability I found very attractive,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	91.536	92.569	were now bony	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	92.81	94.426	as though she'd been hung from a beam.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	96.0	99.776	Her face, deprived of its previous bloom, was long and sallow.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	100.03	101.576	In short, I thought her ugly.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	102.55	105.88	Pitifully so, although when she spoke the voice was the same	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	106.03	108.458	and I was glad to feel the pain of that survival.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	110.053	114.195	Her place was by no means the palace she had caused me to infer she came from.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	114.77	117.332	I had to spend the night on a couch in the living room	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	117.83	122.469	but by now I knew this kind of evasion of the realities of one's circumstance was widespread	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	122.872	125.04	and I'd even begun to slip into it myself.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	128.72	131.46	Next day when her parents were at work, Hilda,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	131.645	134.53	who had taken the morning off, sat with me in the kitchen	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	135.13	138.08	while her boyfriend raced his motorbike up and down the block,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	138.62	141.403	looking up at the window from time to time, sneakily.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	141.66	144.125	I caught his glance once when I was looking down.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	145.495	147.032	How Hilda must have felt.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	148.02	151.72	She had returned to a different perspective, and now here I was,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	152.15	155.7	the living proof of a will she wouldn't be likely to meet many more times	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	156.16	157.991	in the corner she had settled for.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	158.86	161.74	For it was clear to me now that all was over between us.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	162.775	164.18	Listening to her talk	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	164.58	167.9	I began to despise the person I had been the year before.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	169.36	171.25	Still, I had the will to stay,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	171.47	175.46	but the will to leave under those circumstances offered more possibilities	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	175.78	178.069	and so I bowed gracefully to the inevitable.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	180.3	183.31	When I got up to go, tears did come to her eyes.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	183.765	185.514	That moment I remember still	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	186.73	193.195	and I recognized immediately a feeling to be stored up against the ease, if not the indifference, of times to come.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	194.02	195.592	Many times in the future	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	196.05	199.386	I was to conjure that farewell when I was filled with despair	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	199.98	202.23	and often it sufficed to tip the balance	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	202.57	206.51	so that it could be thought to have caused several destructive rages over the years.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	207.98	209.998	But it's all water under the bridge now.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	210.82	212.707	Hardly worth the trouble of telling	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	213.03	216.22	and it's past time already to think that I have told it poorly	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	216.6	218.377	and to see that, like it or not,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	218.837	220.923	there's nothing I can do about that either.	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	222.63	224.68	Yes, it might have all been otherwise	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	225.12	229.352	and yet for what it has to say about the human will in one of its manifestations,	Speaker1	
Bromige-David_Complete-Recording_Cal-Tech_3-7-72	229.737	232.002	I wouldn't change one moment of the misery.	Speaker1	
