file	beg	end	text	speaker	section
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	0.176	3.228	The winter sanctuary of the rare jailbird	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	3.61	8.01	and Ishamelite. The esoteric summer fire bombs of Chicago	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	8.585	11.85	The same scar tissue I saw in Pocatello made	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	12.414	20.236	by the rapacious geo economic surgery of ((Herriman)) the old isolator, that ambassador at large	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	22.059	23.388	You talk of color	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	24.175	29.786	Oh cosmological America, how well and with what geometry you teach your citizens	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	33.756	37.275	{lipsmack} {Breath} This is the first note from London	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	41.086	44.787	As we go through Sussex, hills are round	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	45.546	48.44	bellies are the downs, pregnantly lovely	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	48.867	55.038	the rounds of them, no towns. The train passes, shaking along the groove of the countryside	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	56.416	59.717	{breath} Travel to Newcastle is west of the Moors	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	60.257	65.111	or east of the Western Moors Between it all, one goes and everything is aye	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	65.967	66.707	and bonnie	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	67.625	70.592	Cold then, the note is. Katmandu	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	71.053	72.23	the outward point	Subject	
Dorn-Ed_Complete-Recording_North-Atlantic-Turbine_London_1967	72.859	77.489	How far the people see in a naturally cold place, pots of tea	Subject	
