file	beg	end	text	speaker	section
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	0.156	1.24	Liberty+	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	1.37	6.34	rings the doorbell at ((gene our nation)) to discuss the results with a genetic counselor.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	6.67	11.73	When the door opens, she's surprised to find a room full of people dressed as crime scene investigators.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	12.14	15.78	A young woman in a white jumpsuit with her forehead tattooed	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	15.91	17.53	I dream of genies	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	17.79	19.475	skateboards over to her.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	19.622	21.51	Just imagine the skateboard, okay.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	22.228	24.661	{laugh}	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	24.608	31.9	Welcome, I'm (()) are you here for your ((burqa)) # welcome, I'm (()) are you here for your ((burqa)) test result?	Speaker2	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	27.185	28.298	Oh, m- microphone.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	32.09	36.284	Yes, I'm= I'm Liberty+ and my doctor called to say that it was ready.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	36.705	44.28	Unfortunately we just received a court order restraining us from releasing ((burqa)) results until the test patent dispute is resolved.	Speaker2	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	44.49	46.018	But I have good news for you	Speaker2	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	46.31	54.86	So you wouldn't have to come here for nothing we ran an additional test at no extra charge and you don't have any mutations in your human rights gene.	Speaker2	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	56.546	62.99	((Gal)) was spinning around and um doing a high five. {laugh} Did= you= did you say human rights?	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	63.35	66.59	That's a political doctrine, not a medical condition.	Speaker1	
Darragh-Tina_Complete-Recording_Segue_Zinc-Bar_01-05-13	67.485	69.64	That's so twentieth century.	Speaker2	
