file	beg	end	text	speaker	section
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	0.244	6.292	My mother was impressed with my articulation and that I could speak at all, much less make poetic conceptualizations about your birthday.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	6.6	8.839	In fact, I was obsessing on what would be	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	9.04	10.532	in the big birthday book.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	10.767	15.93	You almost made the day of eccentricity along with (()), but you pass that over for the day of abandon,	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	16.124	17.182	total freedom.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	17.39	21.568	Same sign as Sinead O'Connor, Mary Queen of Scots, Jim Morrison, Flip Wilson,	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	21.68	26.557	alter ego, Geraldine, whom your grandmother of the same name was purpor- purported to have loved	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	26.915	29.721	and others of wild nature unable to be contained.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	30.173	35.463	You were also born in the year of the horse and as a Sagittarius, you are a double horsey ready to run and 	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	35.624	38.748	travel free. But I hope you'll stick close by me for a while	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	38.897	39.696	because I love it.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	39.839	44.488	And even though last month, you're supposedly finally figured out we are separate bodies and identities,	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	44.782	49.193	you were own self from the beginning of focused, discerning light, so calm for a baby.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	49.42	50.473	You did cry,	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	50.579	51.786	though not as often as	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	51.94	54.137	most we hear and you did not have that	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	54.27	55.355	collar or colic,	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	55.73	56.544	but any of the	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	56.848	59.696	# but are of the undeniably sweet dis- disposition.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	60.432	67.288	Anyway, as I was saying, I love you close by me. And when we= we are together in bed, you nursing in the crook of my arm, I can imagine	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	67.388	70.146	you are still attached to me as you were in the inside	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	70.459	79.529	and your fine smooth body, exceptionally fat, fair and pure is covered with fine patina of sweat. It is like you are still swimming in me.	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	79.954	86.002	One time when you were kicking up a storm so strong in Vienna when I was walking one night to catch the tram to meet your father,	Subject	
Brown-Lee-Ann_Complete-Reading_Tender-Buttons-Press_UPenn_10-21-03	86.248	87.38	you kicked such a	Subject	
