file	beg	end	text	speaker	section
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	0.098	18.555	I had a question about ((for Laura)) Smith about her talk and it's a follow up question in relationship to what John Retalack um said about the some of the problems with ((rupture rapture)) or ((uh)) the troubling nature of ((fusing)) those two when you're looking and thinking about not just	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	19.286	43.406	the relationship between bodies, the violent ((studies of)) bodies, the history of bodies in relationship to one another, particularly since you were doing your piece on ((Michaela)) Oliver and since she's specifically invoking the issue of= of not just the issue of slavery but the instruments of torture done to bodies through slavery. um uh (({NSV})) I don't know # you know um	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	39.277	39.865	{cough}	Unknown2	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	44.032	47.574	Saidiya Hartman Scenes of Subjection in which she talks about kind of	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	46.436	47.054	Mhm.	Unknown2	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	48.063	49.616	the # not just the kind of	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	49.898	58.103	{laugh} rupture in relationship to bodies, but the pleasure branded in= the= in the # in var- # the dangerous forms of pleasure. And I'm wondering if you could	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	52.109	53.118	{cough}	Unknown2	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	53.858	55.234	Mhm. ((Right there.))	Unknown3	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	58.534	76.135	speak to how obviously you couldn't do that in a very short presentation but how, because I know this is part of your work on a larger project how does your work deal with when you put those things together in conversation, how does it deal with those # with the troubling dimensions while at the same time not abandoning	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	76.555	80.42	your interest in exploring Oliver's work in this way	Unknown1	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	80.83	85.121	I mean I= I= I think that my answer to that and= and my response to the	Subject	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	85.585	87.09	um the link between	Subject	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	87.631	94.024	rupture and # I'm sorry, rapture and um its religious connotations, um	Subject	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	94.616	114.165	are= are= are the same and= and I think that this is what I'm so interested in, um in what I see as Oliver's repurposing of the idea of rapture um {lipsmack} it so embodied in her version. And= I= and I think it secularized # and= I= and I= s- I see this I- I've been seeing this across um such a lot of queer and trans work	Subject	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	105.379	106.016	(({lipsmack})) Mhm.	Unknown2	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	114.496	116.227	that I'm seeing these um	Subject	
Retalack-Selah-Smith-Stephens-Wilson_Complete-Recording_Body-As-Discourse_ADFEMPO_NYC_9-25-09	116.705	119.715	ver- very radical trends, ((bodily)) identifications	Subject	
