file	beg	end	text	speaker	section
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	0.042	0.382	(())	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	0.722	2.263	The pleasures of the flash	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	2.658	20.142	still under celebrated in our culture. They # they've mapped these fears of seduction and pleasure onto the television, the Game Bo- # Boy, the virtual world with its constant gratifications. I mean it's not that there aren't issues with these of things, but there's a kind of sense that, Oh, you know we'll= we'll= we'll put distance in there	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	20.516	29.902	And there's a kind of moral superiority in this critique that supposes that you know we should be didactic, you know we= we should teach people how to not have pleasure, with mass culture.	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	30.367	30.998	Why?	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	31.394	59.814	You know that- that's not # doesn't get at the systemic issues. It doesn't get at what= is= what is ((a)) problem, here. um So and it takes for granted the idea that ((someone who's intellectual,)) they're outside the culture, they're superior to it right? Artists # art for them is outside the ideologies+, right? Resistance um you know the= the # resistance is our job, you know. We are the moral conscience of the culture, and if you challenge this as I have done on many o- occasions, and I= ha- I have uh something I want to put forward to replace {laugh} resistance.	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	60.211	77.226	Resistance, said a critic recently to me when I gave a talk in New York, Resistance will die hard. And he narrowed his eyes as he said it and he hunched up his shoulders in a kind of defensive way. And they were very well fed and very well padded shoulders in a butter soft lamb leather coat.	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	77.811	83.885	And I though, Yes, resistance will die hard. Especially among those with career investments in its stock.	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	86.621	90.644	So as I was writing this piece, along came a press release from Joy Garnett.	Subject	
Drucker-Johanna_02_Complete-Lecture_UPenn_02-14-08	91.13	96.19	And it came through the email um and it b- # it had in it this brand new painting that she sent	Subject	
