file	beg	end	text	speaker	section
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	0.33	3.38	And she did a series of poems that are all in boxes.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	3.73	5.13	They are called placards.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	7.46	9.507	The (()) ((paddle))	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	9.912	15.47	Is it a turban? I ((entire)) toward an ((~M)) placard. I am not placard. Show me coming back to me.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	15.73	18.676	Show me no placard coming back to me. Placard me	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	18.72	22.437	but with only you. So I mean couldn't me placard be a good one?	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	22.536	23.575	Be a placard.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	23.737	28.435	Be a placard, that secret placard beside a nice tree. Be like that orgone thing.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	28.61	32.616	Nodules are cats keeping me (()) meow plac-	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	32.7	35.077	placard meow or cuss at me.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	35.16	37.422	Placard ((Tony,)) placard toy.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	37.48	39.504	Topaz and show me me	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	39.66	40.994	as a placard to be.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	41.359	44.112	Placed inside ((meat)) free zone and	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	44.74	50.37	well, it could be a backcountry communist acupressure world ((mind)) genre, all that	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	50.868	53.573	beeping stuff in a speaking	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	53.945	54.583	box.	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	63.39	64.092	Time is it?	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	66.531	68.633	The narrative quiescence	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	69.047	72.19	of the abstract seen in the book jacket photo	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	72.44	77.946	doesn't have a setting so much as a latent impenetrability not unlike the lenient,	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	78.309	79.161	bitter,	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	79.5	84.94	bracketed latticework of emotion I'm ((culled)) to re-encode for no reason, lost	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	85.22	86.806	or lone and lost,	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	86.841	88.526	or leftover and lost,	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	88.76	94.189	or lacking loss based in a brick sickness of stilted words, ((the scene))	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	94.412	96.268	leans in, fortunate,	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	96.425	97.351	unmasked,	Speaker1	
Smith-Rod_01_Complete-Recording_University-at-Buffalo_2-25-98	97.68	101.058	taking its saturate incongruence to the hilt.	Speaker1	
