file	beg	end	text	speaker	section
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.187	1.787	((And her incredible need))	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	2.673	4.751	which is ours' which is ourselves	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.215	6.634	This is our jubilation	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.119	12.089	exalted and is owed as that truthfulness which ((illumines)) speech	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.208	17.483	Like the wind in the trees and the bells of the procession	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	18.439	20.247	how like the ((areas)) of the Earth	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	20.839	24.357	children in the grass ((and)) the wind and the voices of men and women	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	24.717	26.622	to be carried about the sun forever	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	27.393	32.525	among the beautiful particulars of the breezes the papers blown about the sidewalks	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	33.068	41.274	A female will to hide the most evident ((gawk)) under a ((cover,)) surely infinite thing # surely infiniteness is the most evident thing in the world	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	41.857	43.381	Is it the courage of women	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	43.889	49.29	to assume every burden of blindness themselves, intruders carrying life ((beyond women))	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	49.759	54.47	carrying a life unaided in their arms in the streets, weeping ((by)) too much ((need))	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	54.856	58.14	or too little and life seeming to depend on women	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	58.546	59.834	burdened and desperate	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	60.231	61.111	as they are	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	62.489	63.424	for defying	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	64.14	65.477	man beyond rescue	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	65.954	72.241	of the impoverished (()) whole cities before we can face again the forest	Subject	
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	72.539	73.64	and ((prairies))	Subject	
